sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,3.927371,0.000035,0.000005,0.019725,0.000340,0.000005,0.000368,3.947855
0,4.955892,0.000042,0.000004,0.046056,0.000389,0.000005,0.002359,5.004760
0,4.526506,0.000040,0.000006,0.060238,0.000460,0.000009,0.000405,4.587668
0,4.238471,0.000033,0.000005,0.013704,0.000312,0.000005,0.000387,4.252925
0,4.203279,0.000037,0.000006,0.007443,0.000360,0.000005,0.001953,4.213096
0,3.668677,0.000048,0.000005,0.027685,0.000381,0.000005,0.007745,3.704560
0,4.690699,0.000048,0.000007,0.079913,0.000348,0.000005,0.001655,4.772684
0,5.191408,0.000054,0.000009,0.043571,0.000403,0.000005,0.004841,5.240305
0,5.396169,0.000038,0.000005,0.041228,0.000468,0.000006,0.000798,5.438718
0,5.286132,0.000038,0.000005,0.021084,0.000335,0.000004,0.002391,5.309997
0,5.429265,0.000051,0.000008,0.035515,0.000389,0.000007,0.003091,5.468335
1,0.008262,0.000051,0.000005,0.009134,0.000288,0.000005,0.008393,0.026144
1,0.007235,0.000046,0.000007,0.047218,0.000759,0.000013,0.006915,0.062205
2,0.004844,0.000030,0.000004,0.041226,0.000276,0.000004,0.006555,0.052945
1,0.004752,0.000035,0.000004,0.112380,0.000344,0.000005,0.000308,0.117832
1,0.008120,0.000043,0.000006,0.100809,0.000364,0.000005,0.004216,0.113573
1,0.011075,0.000039,0.000004,0.115927,0.000402,0.000005,0.000333,0.127788
3,0.004582,0.000030,0.000003,0.033830,0.000306,0.000004,0.007083,0.045842
1,0.006631,0.000042,0.000005,0.145206,0.000539,0.000014,0.004487,0.156939
2,0.008917,0.000040,0.000006,0.033834,0.000418,0.000005,0.000375,0.043598
1,0.014000,0.000070,0.000008,0.146646,0.000509,0.000009,0.001321,0.162571
1,0.006453,0.000050,0.000006,0.158095,0.001315,0.000025,0.001520,0.167482
1,0.010244,0.000087,0.000008,0.159380,0.000553,0.000009,0.010355,0.180647
1,0.005431,0.000040,0.000003,0.182826,0.000515,0.000010,0.004241,0.193077
1,0.016469,0.000059,0.000007,0.171640,0.000485,0.000009,0.003451,0.192129
4,0.009400,0.000034,0.000003,0.047505,0.000308,0.000004,0.006713,0.063974
3,0.007095,0.000042,0.000007,0.025231,0.000398,0.000005,0.000355,0.033137
2,0.007541,0.000062,0.000006,0.023049,0.000825,0.000023,0.000837,0.032350
2,0.006845,0.000037,0.000005,0.095274,0.000347,0.000005,0.004095,0.106613
2,0.007254,0.000039,0.000004,0.102608,0.000398,0.000005,0.000321,0.110633
2,0.008433,0.000047,0.000006,0.167683,0.000462,0.000010,0.005423,0.182072
5,0.004674,0.000028,0.000003,0.047476,0.000315,0.000004,0.006835,0.059340
4,0.006841,0.000039,0.000005,0.098856,0.000401,0.000005,0.000356,0.106506
6,0.004685,0.000033,0.000003,0.041324,0.000304,0.000004,0.007160,0.053519
7,0.004865,0.000039,0.000003,0.004177,0.000301,0.000004,0.006936,0.016329
3,0.006148,0.000037,0.000005,0.084215,0.000313,0.000005,0.000323,0.091049
3,0.007398,0.000037,0.000005,0.093845,0.000370,0.000005,0.004552,0.106219
2,0.012812,0.000050,0.000005,0.168623,0.000449,0.000010,0.003303,0.185260
2,0.011795,0.000045,0.000006,0.167008,0.000517,0.000010,0.001552,0.180943
3,0.009051,0.000046,0.000004,0.148118,0.000562,0.000011,0.000610,0.158410
2,0.008657,0.000045,0.000005,0.158225,0.000455,0.000010,0.004709,0.172115
2,0.010145,0.000052,0.000005,0.164041,0.000438,0.000006,0.003351,0.178046
3,0.010611,0.000046,0.000005,0.015243,0.000400,0.000008,0.002862,0.029185
8,0.004871,0.000029,0.000003,0.036861,0.000302,0.000004,0.006890,0.048965
2,0.007635,0.000049,0.000006,0.182279,0.000520,0.000009,0.015827,0.206337
4,0.015577,0.000067,0.000007,0.020749,0.000394,0.000006,0.000493,0.037299
4,0.008573,0.000052,0.000005,0.013690,0.000372,0.000007,0.002939,0.025647
5,0.008807,0.000043,0.000005,0.102295,0.000375,0.000004,0.000397,0.111928
3,0.010822,0.000054,0.000006,0.039059,0.000488,0.000011,0.003574,0.054021
9,0.004676,0.000039,0.000003,0.038512,0.000276,0.000004,0.006701,0.050215
4,0.008003,0.000041,0.000003,0.080137,0.000518,0.000011,0.006571,0.095296
4,0.009127,0.000044,0.000005,0.092750,0.000317,0.000005,0.000316,0.102566
3,0.011178,0.000049,0.000005,0.169280,0.000437,0.000009,0.005787,0.186754
0,6.397521,0.000053,0.000008,0.022818,0.000951,0.000017,0.004806,6.426206
10,0.004734,0.000052,0.000003,0.046343,0.000271,0.000004,0.006675,0.058088
4,0.010588,0.000047,0.000006,0.045471,0.000460,0.000008,0.005937,0.062531
3,0.014069,0.000056,0.000005,0.152801,0.000964,0.000020,0.003283,0.171213
6,0.006623,0.000037,0.000004,0.092511,0.000324,0.000004,0.000319,0.099824
3,0.010808,0.000046,0.000005,0.120792,0.000410,0.000008,0.009294,0.141372
3,0.008945,0.000045,0.000004,0.167077,0.000477,0.000010,0.004682,0.181252
11,0.005917,0.000028,0.000003,0.045309,0.000298,0.000004,0.006732,0.058296
4,0.009982,0.000047,0.000006,0.022716,0.000599,0.000013,0.002138,0.035512
5,0.007433,0.000040,0.000003,0.110864,0.000356,0.000005,0.000320,0.119023
5,0.009104,0.000050,0.000004,0.162590,0.000705,0.000021,0.000846,0.173331
4,0.007728,0.000046,0.000005,0.020129,0.000448,0.000009,0.004283,0.032655
5,0.009137,0.000052,0.000004,0.160670,0.000452,0.000010,0.003056,0.173389
4,0.008495,0.000053,0.000006,0.154072,0.000436,0.000009,0.003469,0.166551
5,0.012637,0.000053,0.000006,0.149824,0.000432,0.000008,0.005328,0.168299
5,0.008787,0.000047,0.000005,0.013198,0.000471,0.000008,0.004469,0.026995
