sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,1.733826,0.000073,0.000010,0.069732,0.000849,0.000014,0.007271,1.811788
0,1.900619,0.000095,0.000012,0.046485,0.000393,0.000005,0.047945,1.995588
0,1.889314,0.000108,0.000017,0.042366,0.000614,0.000014,0.067834,2.000282
0,1.981239,0.000074,0.000010,0.123081,0.049527,0.000027,0.007342,2.161316
0,2.081188,0.000051,0.000006,0.121882,0.000918,0.000030,0.000864,2.204946
0,1.821730,0.000067,0.000011,0.380055,0.000637,0.000013,0.000778,2.203302
1,0.005876,0.000027,0.000003,0.389703,0.000856,0.000016,0.004895,0.401385
0,2.023950,0.000044,0.000005,0.292839,0.000669,0.000008,0.001587,2.319116
0,2.013050,0.000069,0.000014,0.215030,0.000547,0.000013,0.001774,2.230503
0,2.020600,0.000059,0.000010,0.276670,0.000753,0.000013,0.000915,2.299037
0,1.934111,0.000064,0.000009,0.360390,0.001188,0.000031,0.008910,2.304718
0,2.074401,0.000076,0.000009,0.230772,0.001228,0.000028,0.080125,2.386651
2,0.057815,0.000086,0.000010,0.014080,0.000474,0.000010,0.003447,0.075934
1,0.009539,0.000061,0.000006,0.281984,0.000453,0.000009,0.020351,0.312418
0,2.051962,0.000051,0.000007,0.273592,0.000790,0.000015,0.009943,2.336374
1,0.049315,0.000074,0.000009,0.045071,0.000460,0.000006,0.001806,0.096749
1,0.015061,0.000216,0.000008,0.225907,0.001322,0.000012,0.048134,0.290677
1,0.010308,0.000085,0.000009,0.389159,0.000896,0.000014,0.002090,0.402570
0,2.011740,0.000064,0.000010,0.391115,0.000567,0.000013,0.000652,2.404168
1,0.010729,0.000061,0.000007,0.082522,0.000708,0.000016,0.004958,0.099011
0,2.050958,0.000086,0.000014,0.407726,0.000687,0.000012,0.003471,2.462979
2,0.011550,0.000052,0.000005,0.008848,0.000561,0.000012,0.003438,0.024480
3,0.015466,0.000049,0.000006,0.081286,0.000479,0.000009,0.004063,0.101365
0,2.128340,0.000062,0.000008,0.297262,0.000657,0.000014,0.000885,2.427238
2,0.008216,0.000057,0.000005,0.014052,0.000468,0.000008,0.002799,0.025613
0,2.220377,0.000247,0.000013,0.194983,0.001418,0.000016,0.029149,2.446211
1,0.016085,0.000056,0.000006,0.227749,0.000751,0.000013,0.000319,0.244987
1,0.009991,0.000060,0.000005,0.079912,0.000505,0.000009,0.002686,0.093181
3,0.010367,0.000057,0.000006,0.078673,0.000532,0.000009,0.002351,0.092000
1,0.055262,0.000115,0.000014,0.024700,0.000482,0.000010,0.000518,0.081109
3,0.011146,0.000050,0.000006,0.081025,0.000520,0.000014,0.004265,0.097037
1,0.043195,0.000052,0.000005,0.249532,0.000504,0.000005,0.002047,0.295352
1,0.009703,0.000052,0.000009,0.330756,0.000494,0.000010,0.000370,0.341402
1,0.009464,0.000062,0.000010,0.205304,0.000417,0.000010,0.021977,0.237255
2,0.013850,0.000058,0.000005,0.121985,0.000379,0.000005,0.002283,0.138572
2,0.059801,0.000053,0.000007,0.047806,0.000498,0.000011,0.000387,0.108570
2,0.010164,0.000056,0.000005,0.216473,0.000387,0.000005,0.039110,0.266207
1,0.012379,0.000066,0.000009,0.286509,0.000582,0.000012,0.000485,0.300052
1,0.056964,0.000081,0.000007,0.101136,0.000372,0.000006,0.007883,0.166456
1,0.055449,0.000067,0.000008,0.231118,0.000456,0.000007,0.006985,0.294104
4,0.009747,0.000042,0.000004,0.118169,0.000370,0.000005,0.001686,0.130030
3,0.008644,0.000039,0.000003,0.088838,0.000330,0.000005,0.002297,0.100162
2,0.011232,0.000057,0.000007,0.246332,0.000496,0.000008,0.002026,0.260166
1,0.022007,0.000056,0.000005,0.244363,0.000485,0.000011,0.000450,0.267388
5,0.007584,0.000046,0.000004,0.029249,0.000248,0.000004,0.001091,0.038231
4,0.009244,0.000062,0.000005,0.250690,0.000248,0.000004,0.002685,0.262947
2,0.009301,0.000042,0.000005,0.134207,0.000477,0.000008,0.002451,0.146500
4,0.008952,0.000038,0.000005,0.031775,0.000395,0.000006,0.002365,0.043541
2,0.009276,0.000046,0.000004,0.141533,0.000926,0.000021,0.000772,0.152586
2,0.006379,0.000036,0.000003,0.080025,0.000431,0.000005,0.008737,0.095624
2,0.009256,0.000053,0.000006,0.195118,0.000760,0.000021,0.003778,0.209000
2,0.010212,0.000050,0.000004,0.190205,0.000380,0.000005,0.000335,0.201195
3,0.009456,0.000054,0.000007,0.035968,0.000813,0.000012,0.005909,0.052233
3,0.011159,0.000044,0.000005,0.017176,0.000363,0.000005,0.001971,0.030728
3,0.008638,0.000027,0.000004,0.178211,0.000549,0.000011,0.000328,0.187774
4,0.015223,0.000040,0.000004,0.185095,0.000966,0.000019,0.004590,0.205945
3,0.007542,0.000042,0.000004,0.137571,0.000527,0.000006,0.014170,0.159871
4,0.007348,0.000040,0.000004,0.027330,0.000379,0.000005,0.001723,0.036836
5,0.008141,0.000038,0.000003,0.067593,0.000277,0.000004,0.001903,0.077962
3,0.015286,0.000083,0.000009,0.040565,0.008548,0.000009,0.003244,0.067753
3,0.006476,0.000045,0.000004,0.065403,0.000264,0.000004,0.011917,0.084122
