sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,6.651388,0.000033,0.000005,0.033821,0.000291,0.000005,0.001239,6.686786
0,6.796381,0.000035,0.000004,0.023230,0.000309,0.000005,0.002758,6.822729
0,10.948203,0.000035,0.000005,0.045133,0.000326,0.000005,0.000299,10.994009
0,6.547975,0.000037,0.000005,0.014665,0.000288,0.000005,0.000400,6.563378
0,3.234631,0.000047,0.000007,0.054793,0.000435,0.000007,0.000964,3.290896
0,6.622735,0.000027,0.000005,0.007513,0.000260,0.000005,0.000915,6.631465
0,11.015408,0.000039,0.000007,0.027417,0.000336,0.000005,0.000309,11.043524
0,11.034869,0.000040,0.000007,0.025344,0.000313,0.000005,0.000323,11.060904
0,10.855251,0.000032,0.000005,0.041454,0.000254,0.000005,0.001768,10.898773
0,10.977682,0.000044,0.000007,0.041654,0.000326,0.000005,0.007293,11.027023
0,12.223070,0.000047,0.000007,0.010051,0.000411,0.000007,0.000697,12.234297
0,1.031532,0.000035,0.000005,0.005817,0.000334,0.000005,0.001578,1.039313
1,0.015406,0.000109,0.000005,0.044957,0.000779,0.000010,0.001415,0.062693
1,0.021409,0.000084,0.000009,0.044586,0.000625,0.000013,0.002524,0.069267
1,0.012287,0.000072,0.000006,0.073699,0.000657,0.000010,0.004083,0.090825
0,12.232899,0.000046,0.000007,0.178749,0.000739,0.000011,0.006215,12.418696
0,12.234345,0.000041,0.000007,0.220227,0.000546,0.000007,0.001125,12.456306
2,0.008188,0.000052,0.000006,0.106866,0.000453,0.000005,0.000733,0.116309
1,0.013548,0.000107,0.000009,0.167264,0.000507,0.000004,0.006818,0.188271
1,0.022089,0.000076,0.000008,0.175528,0.000372,0.000007,0.000455,0.198540
1,0.015318,0.000094,0.000011,0.182586,0.000396,0.000005,0.000224,0.198637
1,0.015456,0.000088,0.000010,0.193296,0.000402,0.000004,0.000226,0.209488
1,0.012423,0.000072,0.000008,0.192980,0.000502,0.000009,0.003213,0.209216
2,0.009121,0.000062,0.000006,0.133102,0.000445,0.000009,0.001977,0.144731
1,0.015458,0.000115,0.000015,0.205996,0.000509,0.000010,0.002226,0.224348
1,0.030924,0.000084,0.000009,0.183915,0.000446,0.000011,0.000433,0.215826
1,0.018573,0.000069,0.000007,0.186786,0.000436,0.000008,0.021388,0.227283
1,0.018792,0.000074,0.000006,0.205763,0.001080,0.000030,0.002024,0.227792
2,0.011769,0.000076,0.000008,0.033501,0.000750,0.000007,0.000455,0.046573
1,0.007056,0.000042,0.000004,0.116396,0.000865,0.000014,0.007106,0.131496
2,0.015011,0.000096,0.000010,0.120104,0.000690,0.000014,0.004500,0.140443
2,0.010693,0.000048,0.000005,0.253236,0.000774,0.000011,0.029118,0.293934
3,0.013742,0.000071,0.000009,0.044094,0.000303,0.000005,0.024728,0.082970
2,0.020280,0.000074,0.000007,0.229457,0.000614,0.000006,0.001005,0.251448
2,0.021343,0.000077,0.000011,0.234874,0.000631,0.000008,0.000523,0.257472
3,0.013939,0.000086,0.000009,0.215496,0.000845,0.000008,0.000416,0.230804
3,0.019822,0.000102,0.000006,0.254027,0.001462,0.000032,0.004717,0.280187
1,0.009720,0.000096,0.000010,0.307961,0.001054,0.000031,0.026914,0.345807
0,12.504627,0.000063,0.000010,0.308268,0.001022,0.000022,0.050554,12.864617
2,0.016636,0.000093,0.000011,0.330480,0.000641,0.000007,0.000444,0.348318
0,12.554110,0.000120,0.000014,0.316372,0.001208,0.000031,0.002873,12.874753
3,0.015468,0.000070,0.000008,0.067039,0.000774,0.000007,0.000497,0.083868
2,0.015646,0.000073,0.000007,0.302650,0.000780,0.000017,0.041139,0.360329
2,0.018369,0.000093,0.000011,0.348785,0.000718,0.000010,0.003862,0.371864
4,0.011724,0.000067,0.000008,0.129221,0.000726,0.000013,0.004933,0.146710
