sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,0.476634,0.000072,0.000008,0.069924,0.000446,0.000010,0.001147,0.548248
0,0.465444,0.000077,0.000010,0.075354,0.000521,0.000010,0.015881,0.557303
0,0.460177,0.000061,0.000006,0.119833,0.000416,0.000007,0.000322,0.580824
0,0.544400,0.000048,0.000006,0.032879,0.000368,0.000005,0.002852,0.580563
0,0.467084,0.000049,0.000007,0.110484,0.000320,0.000005,0.001766,0.579721
0,0.563947,0.000036,0.000005,0.018796,0.000294,0.000005,0.006288,0.589376
0,0.526293,0.000071,0.000011,0.055268,0.000371,0.000006,0.000726,0.582762
0,0.570741,0.000047,0.000007,0.021275,0.000315,0.000005,0.000739,0.593135
0,0.552913,0.000101,0.000007,0.037639,0.000397,0.000005,0.000395,0.591467
0,0.568100,0.000040,0.000005,0.039991,0.000375,0.000005,0.000365,0.608885
0,0.554813,0.000053,0.000007,0.063594,0.000357,0.000006,0.000930,0.619766
0,0.567455,0.000037,0.000005,0.057290,0.000328,0.000005,0.000606,0.625730
1,0.005159,0.000032,0.000004,0.057634,0.000270,0.000004,0.000553,0.063660
1,0.004432,0.000031,0.000003,0.029722,0.000275,0.000004,0.000580,0.035050
0,0.567338,0.000049,0.000007,0.058055,0.000392,0.000005,0.000446,0.626297
0,0.570572,0.000033,0.000005,0.060157,0.000319,0.000005,0.000432,0.631528
1,0.004310,0.000045,0.000004,0.032838,0.000242,0.000004,0.000203,0.037648
0,0.570217,0.000036,0.000006,0.060271,0.000297,0.000005,0.002619,0.633456
0,0.567013,0.000040,0.000005,0.062796,0.000358,0.000006,0.001587,0.631812
1,0.004880,0.000031,0.000003,0.055049,0.000275,0.000004,0.001510,0.061758
1,0.005393,0.000034,0.000004,0.057751,0.000257,0.000004,0.002603,0.066051
1,0.005445,0.000032,0.000004,0.061678,0.000365,0.000005,0.000183,0.067715
1,0.004589,0.000038,0.000003,0.039485,0.000302,0.000005,0.000247,0.044673
1,0.005606,0.000038,0.000004,0.058019,0.000276,0.000004,0.001703,0.065658
1,0.006089,0.000039,0.000004,0.061236,0.000293,0.000004,0.005412,0.073084
1,0.005261,0.000032,0.000003,0.016813,0.000293,0.000005,0.001465,0.023876
2,0.005462,0.000034,0.000003,0.009297,0.000306,0.000007,0.000171,0.015282
2,0.004702,0.000027,0.000003,0.034646,0.000251,0.000004,0.000560,0.040194
1,0.007648,0.000051,0.000007,0.091256,0.000451,0.000008,0.015538,0.114968
2,0.005649,0.000033,0.000002,0.037299,0.000280,0.000004,0.000223,0.043492
2,0.005095,0.000027,0.000003,0.049267,0.000274,0.000004,0.000593,0.055266
1,0.005292,0.000031,0.000004,0.056821,0.000271,0.000004,0.000478,0.062906
1,0.005364,0.000032,0.000003,0.059215,0.000281,0.000005,0.000777,0.065680
1,0.005635,0.000034,0.000003,0.056558,0.000294,0.000004,0.000307,0.062838
1,0.005814,0.000039,0.000005,0.052095,0.000246,0.000005,0.000348,0.058556
2,0.006536,0.000036,0.000003,0.026108,0.000334,0.000004,0.000622,0.033646
2,0.005366,0.000032,0.000003,0.036028,0.000277,0.000004,0.000193,0.041905
1,0.005877,0.000034,0.000004,0.056379,0.000271,0.000004,0.002231,0.064805
2,0.007368,0.000030,0.000003,0.056549,0.000263,0.000004,0.001658,0.065878
3,0.005226,0.000033,0.000003,0.036865,0.000255,0.000005,0.000522,0.042912
2,0.007148,0.000028,0.000003,0.015823,0.000256,0.000004,0.000772,0.024037
2,0.005581,0.000029,0.000003,0.058505,0.000265,0.000005,0.002542,0.066934
2,0.005735,0.000027,0.000003,0.050575,0.000352,0.000004,0.004697,0.061398
2,0.005901,0.000032,0.000003,0.022637,0.000269,0.000004,0.000338,0.029186
2,0.005590,0.000031,0.000003,0.052472,0.000279,0.000004,0.001530,0.059914
3,0.005306,0.000031,0.000003,0.058191,0.000271,0.000004,0.000183,0.063991
3,0.004913,0.000030,0.000003,0.041193,0.000266,0.000004,0.000209,0.046621
3,0.004694,0.000045,0.000003,0.033769,0.000253,0.000004,0.000193,0.038963
3,0.005273,0.000030,0.000003,0.018066,0.000274,0.000004,0.000795,0.024449
3,0.005772,0.000035,0.000004,0.055559,0.000256,0.000004,0.000634,0.062268
2,0.007771,0.000044,0.000005,0.057115,0.000344,0.000004,0.000494,0.065779
4,0.006008,0.000033,0.000003,0.012989,0.000250,0.000004,0.000217,0.019506
2,0.005512,0.000047,0.000003,0.055863,0.000275,0.000004,0.000262,0.061967
4,0.005245,0.000032,0.000003,0.033850,0.000238,0.000004,0.000520,0.039894
4,0.007925,0.000035,0.000004,0.015691,0.000268,0.000004,0.000180,0.024109
3,0.006537,0.000033,0.000003,0.055379,0.000301,0.000004,0.000615,0.062874
5,0.004470,0.000030,0.000002,0.007782,0.000282,0.000004,0.000621,0.013194
2,0.005865,0.000031,0.000003,0.061048,0.000287,0.000004,0.002347,0.069590
3,0.005920,0.000027,0.000003,0.053150,0.000262,0.000004,0.002391,0.061762
3,0.005577,0.000029,0.000003,0.060359,0.000273,0.000004,0.001623,0.067873
4,0.004928,0.000033,0.000003,0.035007,0.000258,0.000003,0.000187,0.040423
3,0.005163,0.000030,0.000003,0.056325,0.000256,0.000004,0.001510,0.063294
3,0.007584,0.000033,0.000003,0.056970,0.000268,0.000005,0.000337,0.065202
5,0.004550,0.000030,0.000002,0.032393,0.000238,0.000004,0.000209,0.037428
2,0.008347,0.000041,0.000004,0.098687,0.000375,0.000008,0.015413,0.122882
3,0.007130,0.000029,0.000004,0.061564,0.000293,0.000005,0.005334,0.074363
4,0.007683,0.000033,0.000003,0.049789,0.000258,0.000004,0.000776,0.058549
4,0.005362,0.000028,0.000003,0.053469,0.000258,0.000004,0.000626,0.059754
3,0.004700,0.000030,0.000004,0.054653,0.000270,0.000005,0.000459,0.060122
3,0.005273,0.000030,0.000003,0.052502,0.000258,0.000005,0.000293,0.058366
5,0.004498,0.000026,0.000003,0.053567,0.000227,0.000004,0.000152,0.058479
6,0.004435,0.000029,0.000003,0.036130,0.000823,0.000015,0.001741,0.043194
6,0.005165,0.000032,0.000003,0.013795,0.000266,0.000004,0.000247,0.019515
4,0.005701,0.000034,0.000003,0.019021,0.000236,0.000004,0.001481,0.026484
