sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,1.396180,0.000142,0.000027,0.035563,0.000781,0.000012,0.008859,1.441583
0,1.436833,0.000059,0.000009,0.009254,0.037406,0.000027,0.004862,1.488481
1,0.050409,0.000101,0.000013,0.025624,0.000459,0.000009,0.005743,0.082365
0,1.506160,0.000053,0.000007,0.012062,0.000567,0.000009,0.003047,1.521923
0,1.506724,0.000059,0.000005,0.015682,0.000468,0.000006,0.002999,1.525955
0,1.419902,0.000069,0.000010,0.122177,0.000498,0.000007,0.000853,1.543527
0,1.426316,0.000080,0.000011,0.133631,0.000526,0.000006,0.000384,1.560962
0,1.482692,0.000066,0.000009,0.142221,0.000476,0.000007,0.001852,1.627336
2,0.006139,0.000035,0.000004,0.022983,0.000271,0.000004,0.003971,0.033412
0,1.458289,0.000126,0.000020,0.076214,0.000324,0.000005,0.032341,1.567329
1,0.005971,0.000043,0.000003,0.039320,0.000364,0.000005,0.000708,0.046418
1,0.006243,0.000042,0.000005,0.036988,0.000364,0.000005,0.000225,0.043877
0,1.495975,0.000074,0.000011,0.063910,0.000370,0.000005,0.035615,1.595982
1,0.008781,0.000057,0.000005,0.097127,0.000351,0.000006,0.001242,0.107573
3,0.008575,0.000037,0.000004,0.007068,0.000347,0.000006,0.003918,0.019959
2,0.005908,0.000036,0.000004,0.005641,0.000320,0.000005,0.000726,0.012643
0,1.584937,0.000044,0.000006,0.096505,0.000370,0.000006,0.001504,1.683379
0,1.529954,0.000055,0.000008,0.099423,0.000463,0.000006,0.000351,1.630268
0,1.497469,0.000053,0.000007,0.086579,0.000413,0.000006,0.001037,1.585573
0,1.526634,0.000049,0.000007,0.098101,0.000378,0.000005,0.007921,1.633101
0,1.474606,0.000082,0.000010,0.134633,0.000572,0.000010,0.001402,1.611331
1,0.006152,0.000035,0.000004,0.020193,0.000312,0.000006,0.009630,0.036341
1,0.006307,0.000040,0.000005,0.094651,0.000350,0.000005,0.002606,0.103970
1,0.005816,0.000042,0.000005,0.020373,0.000349,0.000005,0.001529,0.028125
0,1.529276,0.000056,0.000008,0.093235,0.000457,0.000006,0.010501,1.633562
0,1.482356,0.000067,0.000006,0.143812,0.000661,0.000010,0.000635,1.627562
1,0.028009,0.000085,0.000010,0.066440,0.000302,0.000004,0.001669,0.096524
1,0.007347,0.000052,0.000004,0.118321,0.000375,0.000008,0.002640,0.128755
2,0.005301,0.000034,0.000005,0.059923,0.000303,0.000004,0.000182,0.065755
2,0.005998,0.000034,0.000003,0.063249,0.000292,0.000004,0.000941,0.070524
1,0.006372,0.000046,0.000004,0.066243,0.000320,0.000005,0.006099,0.079095
1,0.005876,0.000040,0.000004,0.014235,0.000293,0.000006,0.013142,0.033603
1,0.008584,0.000052,0.000008,0.028589,0.000584,0.000011,0.000408,0.038242
3,0.006551,0.000033,0.000003,0.071530,0.000398,0.000007,0.000999,0.079525
4,0.005638,0.000033,0.000004,0.080355,0.000394,0.000008,0.005267,0.091706
1,0.006371,0.000035,0.000004,0.074424,0.000328,0.000005,0.000169,0.081339
1,0.006013,0.000043,0.000004,0.064531,0.000283,0.000004,0.007257,0.078143
1,0.006169,0.000047,0.000006,0.075602,0.000300,0.000005,0.000809,0.082942
3,0.016121,0.000049,0.000007,0.021040,0.000309,0.000004,0.000212,0.037744
2,0.005263,0.000034,0.000004,0.061208,0.000343,0.000006,0.002427,0.069289
2,0.006279,0.000029,0.000004,0.063372,0.000282,0.000004,0.009776,0.079750
2,0.006351,0.000036,0.000004,0.013689,0.000297,0.000004,0.000163,0.020547
2,0.005860,0.000034,0.000004,0.070633,0.000279,0.000004,0.001475,0.078294
4,0.005910,0.000036,0.000007,0.009735,0.000328,0.000005,0.000222,0.016245
2,0.009011,0.000044,0.000004,0.025907,0.000403,0.000008,0.000329,0.035711
2,0.006020,0.000038,0.000004,0.070052,0.000371,0.000004,0.001655,0.078150
1,0.007368,0.000046,0.000004,0.117754,0.000492,0.000008,0.001165,0.126845
2,0.006041,0.000038,0.000004,0.064567,0.000294,0.000003,0.005892,0.076846
2,0.006516,0.000039,0.000004,0.064102,0.000277,0.000004,0.007984,0.078930
2,0.005595,0.000035,0.000003,0.058735,0.000270,0.000004,0.000780,0.065427
5,0.005415,0.000031,0.000003,0.068368,0.000270,0.000004,0.008216,0.082314
4,0.006684,0.000037,0.000003,0.080240,0.000406,0.000008,0.000975,0.088357
3,0.009159,0.000048,0.000004,0.094192,0.000382,0.000007,0.001240,0.105037
2,0.005920,0.000038,0.000003,0.073412,0.000307,0.000004,0.007138,0.086828
3,0.006387,0.000039,0.000003,0.068597,0.000302,0.000005,0.000180,0.075516
2,0.017921,0.000068,0.000004,0.118576,0.000384,0.000006,0.003106,0.140074
3,0.012408,0.000035,0.000004,0.017777,0.000291,0.000004,0.000808,0.031332
3,0.006546,0.000031,0.000003,0.077398,0.000302,0.000005,0.002429,0.086721
5,0.006265,0.000038,0.000005,0.072661,0.000319,0.000004,0.000217,0.079512
3,0.005800,0.000046,0.000003,0.067565,0.000341,0.000004,0.011195,0.084960
3,0.006893,0.000036,0.000004,0.078356,0.000306,0.000005,0.001441,0.087045
3,0.008017,0.000040,0.000004,0.037365,0.000306,0.000005,0.006312,0.052057
4,0.004961,0.000031,0.000004,0.005202,0.000289,0.000005,0.000855,0.011351
3,0.007644,0.000038,0.000004,0.072288,0.000291,0.000004,0.001612,0.081885
3,0.005941,0.000035,0.000003,0.058281,0.000307,0.000004,0.008492,0.073071
4,0.007320,0.000038,0.000004,0.013545,0.000297,0.000005,0.001649,0.022862
2,0.007632,0.000048,0.000004,0.088346,0.000393,0.000007,0.001050,0.097486
6,0.005427,0.000033,0.000004,0.063570,0.000292,0.000005,0.003665,0.073001
5,0.006363,0.000036,0.000004,0.064062,0.000263,0.000004,0.000556,0.071291
3,0.009212,0.000053,0.000005,0.125007,0.000426,0.000007,0.000358,0.135073
4,0.006798,0.000038,0.000003,0.058441,0.000264,0.000005,0.000163,0.065715
4,0.008522,0.000050,0.000005,0.069671,0.000336,0.000006,0.000987,0.079580
5,0.006149,0.000032,0.000003,0.017137,0.000280,0.000004,0.001558,0.025168
3,0.006668,0.000040,0.000004,0.075760,0.000278,0.000005,0.005942,0.088703
4,0.006229,0.000032,0.000004,0.069649,0.000290,0.000005,0.002256,0.078469
6,0.006051,0.000030,0.000005,0.072058,0.000338,0.000005,0.000209,0.078697
4,0.007363,0.000037,0.000003,0.063042,0.000265,0.000004,0.010285,0.081005
4,0.013577,0.000035,0.000004,0.067364,0.000292,0.000004,0.001544,0.082826
5,0.006354,0.000030,0.000004,0.074093,0.000293,0.000004,0.000857,0.081640
5,0.007099,0.000042,0.000004,0.020058,0.000315,0.000004,0.000960,0.028486
4,0.007778,0.000038,0.000004,0.078663,0.000307,0.000005,0.006307,0.093108
3,0.007707,0.000040,0.000005,0.107781,0.000393,0.000009,0.003081,0.119024
4,0.006157,0.000051,0.000003,0.068674,0.000301,0.000005,0.008090,0.083289
6,0.006080,0.000034,0.000003,0.017126,0.000325,0.000004,0.001032,0.024608
5,0.005701,0.000040,0.000004,0.051745,0.000280,0.000005,0.000158,0.057936
6,0.008583,0.000048,0.000003,0.019800,0.000296,0.000004,0.000835,0.029572
7,0.006199,0.000037,0.000004,0.075166,0.000311,0.000004,0.004469,0.086195
6,0.008361,0.000037,0.000004,0.075190,0.000305,0.000005,0.000651,0.084558
6,0.006084,0.000033,0.000003,0.064665,0.000265,0.000003,0.001552,0.072610
4,0.006923,0.000031,0.000003,0.058919,0.000255,0.000004,0.006285,0.072427
5,0.006383,0.000039,0.000004,0.060806,0.000267,0.000004,0.002381,0.069889
5,0.004933,0.000029,0.000003,0.054263,0.000255,0.000004,0.008714,0.068205
3,0.008636,0.000046,0.000003,0.102808,0.000460,0.000008,0.001200,0.113167
7,0.008091,0.000036,0.000005,0.069719,0.000297,0.000005,0.000191,0.078346
8,0.005735,0.000031,0.000003,0.018450,0.000259,0.000004,0.003277,0.027763
5,0.006472,0.000033,0.000003,0.065437,0.000278,0.000004,0.005669,0.077902
5,0.008407,0.000039,0.000003,0.067765,0.000282,0.000005,0.006884,0.083391
5,0.005943,0.000040,0.000004,0.056354,0.000311,0.000004,0.008369,0.071031
7,0.005144,0.000034,0.000003,0.058474,0.000332,0.000005,0.000927,0.064922
7,0.005326,0.000033,0.000003,0.063256,0.000313,0.000005,0.001131,0.070072
6,0.006509,0.000038,0.000003,0.064925,0.000293,0.000005,0.000167,0.071942
4,0.017485,0.000050,0.000005,0.121147,0.000290,0.000004,0.000201,0.139184
8,0.007054,0.000035,0.000003,0.015057,0.000306,0.000004,0.001079,0.023544
6,0.005927,0.000035,0.000003,0.009436,0.000322,0.000005,0.009218,0.024954
5,0.005057,0.000033,0.000003,0.054820,0.000315,0.000004,0.007135,0.067374
7,0.006197,0.000041,0.000004,0.072258,0.000309,0.000005,0.000667,0.079486
7,0.006691,0.000037,0.000004,0.073279,0.000274,0.000004,0.001741,0.082036
6,0.006912,0.000035,0.000002,0.074147,0.000307,0.000005,0.002746,0.084159
9,0.005085,0.000029,0.000003,0.057536,0.000262,0.000004,0.003571,0.066495
4,0.007640,0.000043,0.000004,0.111689,0.000410,0.000008,0.002928,0.122730
6,0.007645,0.000035,0.000003,0.068849,0.000284,0.000003,0.010230,0.087056
8,0.007226,0.000040,0.000006,0.069174,0.000285,0.000004,0.000199,0.076936
8,0.006357,0.000037,0.000003,0.021165,0.000320,0.000004,0.000654,0.028546
6,0.005847,0.000034,0.000003,0.072326,0.000300,0.000004,0.001452,0.079973
5,0.006276,0.000035,0.000003,0.063011,0.000345,0.000004,0.000217,0.069893
6,0.006498,0.000039,0.000003,0.064633,0.000306,0.000004,0.010996,0.082488
7,0.006352,0.000038,0.000003,0.074935,0.000322,0.000005,0.000173,0.081830
5,0.007462,0.000044,0.000005,0.027413,0.000417,0.000009,0.005476,0.040836
8,0.009530,0.000038,0.000004,0.075062,0.000320,0.000005,0.001150,0.086115
4,0.011828,0.000049,0.000004,0.113920,0.000342,0.000005,0.000775,0.126926
9,0.006185,0.000036,0.000003,0.069996,0.000286,0.000004,0.001070,0.077583
6,0.005247,0.000032,0.000004,0.066782,0.000288,0.000004,0.006854,0.079218
8,0.006554,0.000034,0.000003,0.062467,0.000283,0.000004,0.001476,0.070827
7,0.006413,0.000036,0.000003,0.070001,0.000309,0.000005,0.008213,0.084985
5,0.009769,0.000036,0.000003,0.010655,0.000283,0.000005,0.000810,0.021565
7,0.007341,0.000040,0.000004,0.069775,0.000290,0.000005,0.002471,0.079929
9,0.006369,0.000046,0.000008,0.067870,0.000289,0.000004,0.000197,0.074786
7,0.005619,0.000033,0.000003,0.064166,0.000333,0.000004,0.011539,0.081704
10,0.007071,0.000034,0.000003,0.075331,0.000315,0.000005,0.004434,0.087198
6,0.005536,0.000036,0.000003,0.065799,0.000251,0.000005,0.000191,0.071823
9,0.006930,0.000041,0.000004,0.034176,0.000304,0.000004,0.000835,0.042299
7,0.007680,0.000033,0.000003,0.066125,0.000264,0.000005,0.001471,0.075586
9,0.015732,0.000051,0.000004,0.070140,0.000307,0.000004,0.000600,0.086841
8,0.006331,0.000037,0.000004,0.015021,0.000264,0.000004,0.002336,0.024002
10,0.006306,0.000034,0.000005,0.020227,0.000256,0.000004,0.000175,0.027010
7,0.007213,0.000041,0.000004,0.059808,0.000278,0.000004,0.006106,0.073458
8,0.006578,0.000038,0.000003,0.065555,0.000287,0.000005,0.000164,0.072633
6,0.008380,0.000059,0.000005,0.059676,0.000265,0.000005,0.001858,0.070252
10,0.005934,0.000034,0.000004,0.068165,0.000342,0.000004,0.001267,0.075755
7,0.005864,0.000036,0.000003,0.062093,0.000321,0.000005,0.007904,0.076233
7,0.004833,0.000028,0.000003,0.011153,0.000290,0.000005,0.002080,0.018398
6,0.006064,0.000037,0.000003,0.055490,0.000304,0.000005,0.000976,0.062884
8,0.010105,0.000038,0.000004,0.022703,0.000291,0.000004,0.001423,0.034574
9,0.013182,0.000039,0.000004,0.068319,0.000337,0.000004,0.001799,0.083690
8,0.006472,0.000043,0.000004,0.069912,0.000360,0.000005,0.008303,0.085105
8,0.007653,0.000040,0.000004,0.013174,0.000294,0.000004,0.009228,0.030402
9,0.006055,0.000036,0.000004,0.058966,0.000301,0.000005,0.002693,0.068067
