sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,10.631075,0.000052,0.000007,0.008352,0.000459,0.000008,0.001874,10.641840
0,11.875165,0.000035,0.000005,0.041466,0.000423,0.000007,0.000619,11.917732
0,10.516309,0.000053,0.000007,0.052499,0.000293,0.000005,0.005752,10.574925
0,6.314794,0.000045,0.000006,0.031470,0.000389,0.000005,0.002893,6.349612
0,6.367838,0.000037,0.000008,0.025413,0.000456,0.000006,0.007588,6.401356
0,10.522729,0.000038,0.000005,0.036312,0.000369,0.000005,0.000813,10.560280
0,10.620366,0.000036,0.000005,0.052199,0.000327,0.000005,0.001161,10.674103
0,10.617642,0.000037,0.000006,0.062809,0.000510,0.000008,0.001297,10.682316
0,6.490230,0.000045,0.000006,0.011297,0.000339,0.000004,0.000914,6.502840
0,6.674063,0.000042,0.000007,0.022040,0.000340,0.000004,0.002322,6.698825
1,0.016227,0.000113,0.000008,0.049304,0.000785,0.000011,0.002207,0.068666
1,0.013815,0.000065,0.000007,0.095028,0.000691,0.000012,0.003232,0.112867
1,0.010011,0.000071,0.000007,0.160693,0.000538,0.000006,0.003850,0.175184
1,0.011666,0.000069,0.000006,0.150545,0.000476,0.000006,0.015317,0.178097
1,0.011451,0.000075,0.000009,0.160104,0.000545,0.000011,0.001686,0.173891
1,0.011501,0.000060,0.000008,0.173382,0.000459,0.000006,0.001742,0.187167
1,0.009578,0.000062,0.000008,0.156477,0.001013,0.000010,0.011977,0.179144
1,0.009563,0.000062,0.000008,0.172103,0.000429,0.000004,0.001256,0.183433
1,0.008808,0.000054,0.000006,0.196170,0.000474,0.000010,0.000670,0.206199
1,0.017865,0.000160,0.000017,0.187124,0.000524,0.000008,0.006821,0.212536
1,0.021458,0.000071,0.000009,0.173896,0.000617,0.000015,0.027420,0.223501
2,0.010963,0.000063,0.000006,0.134343,0.000298,0.000005,0.000927,0.146608
2,0.011416,0.000066,0.000007,0.042194,0.000694,0.000012,0.001156,0.055554
0,12.075444,0.000100,0.000016,0.169859,0.000997,0.000014,0.001302,12.247752
2,0.019853,0.000102,0.000011,0.040527,0.000726,0.000016,0.004119,0.065370
0,12.086273,0.000111,0.000012,0.179399,0.001203,0.000017,0.001621,12.268658
2,0.024194,0.000088,0.000013,0.055545,0.000713,0.000013,0.010697,0.091282
0,12.134781,0.000072,0.000008,0.263638,0.000750,0.000013,0.000842,12.400117
2,0.020239,0.000089,0.000009,0.239688,0.000616,0.000008,0.002483,0.263159
3,0.019069,0.000077,0.000005,0.231100,0.000699,0.000006,0.001517,0.252485
2,0.016382,0.000064,0.000008,0.240583,0.000601,0.000008,0.025747,0.283410
2,0.010568,0.000093,0.000007,0.234783,0.000771,0.000010,0.026655,0.272904
2,0.016474,0.000073,0.000010,0.249949,0.000705,0.000011,0.010544,0.277783
0,12.180964,0.000050,0.000006,0.306354,0.000913,0.000016,0.003423,12.491744
3,0.014331,0.000073,0.000008,0.222958,0.000724,0.000009,0.003345,0.241460
2,0.010724,0.000054,0.000009,0.302937,0.001518,0.000045,0.035069,0.350377
3,0.011631,0.000077,0.000007,0.265482,0.000715,0.000012,0.001062,0.278995
0,12.186579,0.000101,0.000015,0.343529,0.002129,0.000045,0.005091,12.537517
2,0.014357,0.000053,0.000006,0.355144,0.000849,0.000020,0.004199,0.374672
1,0.012884,0.000085,0.000010,0.268359,0.000851,0.000017,0.001432,0.283652
2,0.020342,0.000121,0.000015,0.385078,0.000741,0.000012,0.002364,0.408686
4,0.009379,0.000036,0.000004,0.078471,0.000728,0.000007,0.003213,0.091853
3,0.027571,0.000092,0.000007,0.063774,0.000658,0.000008,0.003335,0.095463
1,0.014239,0.000101,0.000007,0.377842,0.000824,0.000015,0.000929,0.393974
3,0.013414,0.000078,0.000007,0.355868,0.000690,0.000009,0.010803,0.380886
5,0.034982,0.000168,0.000012,0.052189,0.000665,0.000007,0.003159,0.091197
3,0.012420,0.000072,0.000006,0.211602,0.000624,0.000008,0.046835,0.271584
3,0.016372,0.000079,0.000007,0.253988,0.000755,0.000011,0.025784,0.297010
4,0.016737,0.000088,0.000006,0.245658,0.000618,0.000006,0.000707,0.263829
1,0.011033,0.000075,0.000007,0.388194,0.000636,0.000013,0.000579,0.400544
3,0.010738,0.000066,0.000006,0.372752,0.000663,0.000013,0.002297,0.386546
3,0.013560,0.000079,0.000010,0.349855,0.000690,0.000016,0.010686,0.374908
4,0.016052,0.000079,0.000006,0.369139,0.000787,0.000014,0.002659,0.388751
1,0.010416,0.000045,0.000005,0.344157,0.000741,0.000012,0.002543,0.357937
4,0.015775,0.000064,0.000011,0.078959,0.000600,0.000006,0.023220,0.118652
3,0.017421,0.000068,0.000011,0.323129,0.000572,0.000012,0.008710,0.349943
2,0.015488,0.000098,0.000007,0.043671,0.000689,0.000013,0.000684,0.060657
1,0.011959,0.000077,0.000009,0.347847,0.024843,0.000014,0.002572,0.387342
5,0.017504,0.000090,0.000007,0.070833,0.000884,0.000018,0.002741,0.092089
2,0.027582,0.000262,0.000024,0.361552,0.000977,0.000015,0.001230,0.391656
6,0.013943,0.000079,0.000006,0.261552,0.000709,0.000008,0.003726,0.280034
5,0.017300,0.000043,0.000006,0.044706,0.000666,0.000012,0.025688,0.088434
3,0.010002,0.000037,0.000003,0.073983,0.000619,0.000013,0.000556,0.085224
2,0.014428,0.000066,0.000008,0.330484,0.000883,0.000013,0.000814,0.346708
4,0.018229,0.000077,0.000008,0.317982,0.000581,0.000007,0.031406,0.368303
4,0.014817,0.000063,0.000007,0.376157,0.000916,0.000013,0.004262,0.396271
3,0.045050,0.000153,0.000007,0.402608,0.000822,0.000010,0.002351,0.451020
4,0.013257,0.000070,0.000008,0.273092,0.000623,0.000007,0.027569,0.314646
5,0.035289,0.000085,0.000007,0.217913,0.000624,0.000005,0.000794,0.254724
4,0.015803,0.000184,0.000025,0.083191,0.000908,0.000022,0.001231,0.101381
6,0.015482,0.000063,0.000010,0.070099,0.000616,0.000007,0.020454,0.106770
4,0.010491,0.000063,0.000007,0.283125,0.000651,0.000009,0.002752,0.297113
4,0.011241,0.000080,0.000011,0.296581,0.000597,0.000015,0.009103,0.317679
2,0.013692,0.000072,0.000007,0.240082,0.000628,0.000009,0.002706,0.257207
2,0.017060,0.000081,0.000008,0.372912,0.000663,0.000013,0.002632,0.393382
4,0.045590,0.000126,0.000019,0.305945,0.000724,0.000013,0.009568,0.362007
6,0.011489,0.000064,0.000006,0.191902,0.000566,0.000007,0.000759,0.204800
7,0.019335,0.000073,0.000010,0.272118,0.000686,0.000007,0.003030,0.295271
3,0.047791,0.000099,0.000010,0.043136,0.000659,0.000011,0.003046,0.094762
3,0.020996,0.000120,0.000015,0.308812,0.000728,0.000018,0.001368,0.332070
5,0.010706,0.000065,0.000006,0.212014,0.000583,0.000007,0.021858,0.245252
7,0.014631,0.000047,0.000005,0.191590,0.000595,0.000007,0.014790,0.221671
6,0.016095,0.000080,0.000010,0.386375,0.000699,0.000011,0.001855,0.405136
4,0.037140,0.000075,0.000006,0.024174,0.000639,0.000010,0.003415,0.065471
4,0.029515,0.000082,0.000009,0.280964,0.000613,0.000006,0.001598,0.312801
3,0.046024,0.000089,0.000008,0.317711,0.000731,0.000012,0.000755,0.365339
5,0.017193,0.000080,0.000006,0.336874,0.000795,0.000013,0.004137,0.359115
6,0.039525,0.000077,0.000008,0.043353,0.000653,0.000006,0.040045,0.123683
5,0.016611,0.000045,0.000003,0.334340,0.001171,0.000031,0.001427,0.353648
5,0.017388,0.000158,0.000010,0.378820,0.001157,0.000008,0.007057,0.404635
7,0.018217,0.000080,0.000006,0.064158,0.000661,0.000009,0.009880,0.093027
5,0.013097,0.000086,0.000006,0.093522,0.000755,0.000012,0.003352,0.110843
5,0.012121,0.000058,0.000008,0.303537,0.000742,0.000041,0.010122,0.326650
5,0.016238,0.000072,0.000005,0.339550,0.000717,0.000009,0.002655,0.359260
7,0.013497,0.000066,0.000007,0.223470,0.019230,0.000020,0.001473,0.257773
8,0.018287,0.000060,0.000008,0.218698,0.016760,0.000009,0.003904,0.257742
8,0.019729,0.000086,0.000012,0.062998,0.000650,0.000008,0.001838,0.085328
3,0.016527,0.000075,0.000006,0.299315,0.000578,0.000005,0.001861,0.318381
8,0.030257,0.000095,0.000012,0.192282,0.000884,0.000007,0.024462,0.248034
5,0.013797,0.000062,0.000008,0.305046,0.000806,0.000011,0.005910,0.325671
6,0.018472,0.000076,0.000006,0.117147,0.000679,0.000012,0.000614,0.137015
6,0.036443,0.000064,0.000013,0.037997,0.000633,0.000010,0.009882,0.085062
6,0.015303,0.000079,0.000005,0.106843,0.000671,0.000014,0.004366,0.127297
5,0.018784,0.000068,0.000007,0.260438,0.000890,0.000007,0.001757,0.281973
9,0.022010,0.000090,0.000008,0.106662,0.000781,0.000016,0.004366,0.133948
7,0.014763,0.000076,0.000016,0.199372,0.000653,0.000008,0.026468,0.241375
6,0.019155,0.000077,0.000009,0.036972,0.020200,0.000027,0.004814,0.081277
4,0.045237,0.000084,0.000007,0.392249,0.000961,0.000014,0.001213,0.439781
4,0.017596,0.000088,0.000009,0.348839,0.000867,0.000015,0.000836,0.368267
10,0.021934,0.000086,0.000010,0.059093,0.000728,0.000012,0.004010,0.085888
8,0.016024,0.000072,0.000007,0.212374,0.000576,0.000005,0.000721,0.229784
6,0.048284,0.000220,0.000031,0.336357,0.000792,0.000021,0.004134,0.389863
9,0.019322,0.000098,0.000010,0.241918,0.000861,0.000005,0.001544,0.263772
4,0.018046,0.000112,0.000008,0.237208,0.000799,0.000007,0.002176,0.258379
9,0.015605,0.000065,0.000010,0.193856,0.000537,0.000005,0.046503,0.256593
11,0.020613,0.000094,0.000009,0.048927,0.001062,0.000016,0.004816,0.075568
6,0.015470,0.000061,0.000005,0.373006,0.000671,0.000014,0.007701,0.396941
5,0.018022,0.000085,0.000008,0.128876,0.000848,0.000013,0.001334,0.149194
5,0.018598,0.000071,0.000008,0.078009,0.000759,0.000009,0.002417,0.099890
8,0.012748,0.000078,0.000006,0.215285,0.000419,0.000005,0.034552,0.263111
7,0.019493,0.000079,0.000007,0.198540,0.000700,0.000007,0.001657,0.220491
7,0.037189,0.000077,0.000006,0.313395,0.000796,0.000015,0.002977,0.354465
6,0.036516,0.000070,0.000007,0.426962,0.000749,0.000012,0.002433,0.466761
7,0.012070,0.000075,0.000011,0.372540,0.000756,0.000016,0.012123,0.397608
6,0.013734,0.000075,0.000009,0.388871,0.000679,0.000009,0.005806,0.409197
7,0.015210,0.000082,0.000006,0.429967,0.000969,0.000016,0.001310,0.447575
9,0.016198,0.000072,0.000007,0.259431,0.000662,0.000008,0.000869,0.277253
10,0.036583,0.000073,0.000007,0.209447,0.000691,0.000009,0.001994,0.248814
9,0.012738,0.000077,0.000007,0.076902,0.000856,0.000010,0.031412,0.122020
12,0.031446,0.000120,0.000016,0.202037,0.000685,0.000006,0.003561,0.237886
5,0.017899,0.000072,0.000007,0.325515,0.000829,0.000014,0.000885,0.345236
7,0.015828,0.000081,0.000008,0.276540,0.000618,0.000006,0.006834,0.299929
7,0.038856,0.000116,0.000015,0.331357,0.000672,0.000013,0.003952,0.374997
10,0.018024,0.000076,0.000010,0.307010,0.000791,0.000005,0.026919,0.352851
6,0.018146,0.000059,0.000006,0.274847,0.000875,0.000008,0.002486,0.296438
8,0.018054,0.000070,0.000007,0.262389,0.000898,0.000013,0.002435,0.283882
6,0.014174,0.000042,0.000003,0.381081,0.000725,0.000013,0.001253,0.397306
11,0.036239,0.000077,0.000008,0.037549,0.000600,0.000005,0.022556,0.097049
10,0.016291,0.000079,0.000008,0.227583,0.000686,0.000006,0.000764,0.245423
11,0.018901,0.000078,0.000006,0.248670,0.000995,0.000016,0.003294,0.271973
13,0.019815,0.000073,0.000008,0.230331,0.000727,0.000010,0.003733,0.254711
8,0.017431,0.000081,0.000023,0.291280,0.000557,0.000009,0.000458,0.309843
8,0.020480,0.000112,0.000011,0.369626,0.000736,0.000011,0.003928,0.394919
10,0.014430,0.000076,0.000008,0.249654,0.000558,0.000006,0.026632,0.291382
7,0.032122,0.000073,0.000010,0.324881,0.000732,0.000013,0.007548,0.365396
7,0.018322,0.000063,0.000007,0.365775,0.000868,0.000013,0.002505,0.387582
6,0.039932,0.000088,0.000009,0.250907,0.000647,0.000009,0.000743,0.292341
8,0.016560,0.000044,0.000004,0.373432,0.000771,0.000012,0.011838,0.402674
11,0.035815,0.000115,0.000011,0.060127,0.000732,0.000007,0.000794,0.097607
12,0.045502,0.000089,0.000010,0.034977,0.000655,0.000005,0.024734,0.105990
12,0.042068,0.000128,0.000012,0.026987,0.000642,0.000006,0.000827,0.070679
9,0.043201,0.000082,0.000008,0.025224,0.000647,0.000009,0.016036,0.085233
7,0.018461,0.000075,0.000008,0.234223,0.000667,0.000006,0.002043,0.255494
8,0.015758,0.000071,0.000006,0.329301,0.000918,0.000015,0.037903,0.383995
8,0.016687,0.000079,0.000008,0.398615,0.000558,0.000005,0.002606,0.418568
12,0.019359,0.000069,0.000009,0.240679,0.000713,0.000008,0.001997,0.262844
