sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,0.665548,0.000039,0.000005,0.030083,0.000308,0.000005,0.000290,0.696285
0,2.100434,0.000037,0.000004,0.014538,0.000298,0.000005,0.000643,2.115965
0,3.216537,0.000053,0.000007,0.014616,0.000369,0.000005,0.004572,3.236170
0,3.989880,0.000039,0.000005,0.025174,0.000322,0.000005,0.000548,4.015980
0,4.274936,0.000033,0.000005,0.027292,0.000267,0.000005,0.000368,4.302909
0,4.358303,0.000043,0.000005,0.052479,0.000321,0.000005,0.000323,4.411484
0,4.480637,0.000044,0.000007,0.013343,0.000354,0.000005,0.000682,4.495078
0,4.544441,0.000033,0.000004,0.018722,0.000299,0.000005,0.002063,4.565573
0,4.608630,0.000032,0.000005,0.029623,0.000395,0.000006,0.000700,4.639397
0,4.739715,0.000043,0.000006,0.042592,0.000303,0.000006,0.000352,4.783022
0,4.745723,0.000040,0.000006,0.044148,0.000289,0.000005,0.002188,4.792401
1,0.005969,0.000035,0.000006,0.054117,0.000281,0.000004,0.000164,0.060579
1,0.005761,0.000036,0.000004,0.055922,0.000274,0.000005,0.004360,0.066366
1,0.005364,0.000038,0.000004,0.049572,0.000260,0.000004,0.000417,0.055662
1,0.013773,0.000051,0.000005,0.046587,0.000278,0.000005,0.000358,0.061058
0,4.856739,0.000079,0.000011,0.041007,0.000295,0.000006,0.000351,4.898492
1,0.012863,0.000035,0.000004,0.064747,0.000259,0.000005,0.000600,0.078516
0,5.021424,0.000050,0.000007,0.073065,0.000531,0.000009,0.002359,5.097452
0,4.897387,0.000035,0.000005,0.023576,0.000413,0.000006,0.002119,4.923547
0,5.067530,0.000048,0.000007,0.018910,0.000792,0.000017,0.013481,5.100801
1,0.005372,0.000051,0.000003,0.032564,0.000352,0.000004,0.000194,0.038542
1,0.007804,0.000036,0.000003,0.042671,0.000289,0.000004,0.000620,0.051433
2,0.005465,0.000038,0.000006,0.012274,0.000546,0.000014,0.000377,0.018727
1,0.006150,0.000039,0.000003,0.050881,0.000353,0.000005,0.003208,0.060646
1,0.012688,0.000046,0.000005,0.023393,0.000369,0.000005,0.001647,0.038158
1,0.007843,0.000048,0.000004,0.071702,0.000332,0.000004,0.000667,0.080607
2,0.009099,0.000054,0.000005,0.036083,0.000336,0.000004,0.000728,0.046315
1,0.004566,0.000040,0.000003,0.070778,0.000288,0.000004,0.000249,0.075930
2,0.019046,0.000068,0.000007,0.038288,0.000372,0.000007,0.000483,0.058278
2,0.006688,0.000029,0.000003,0.059870,0.000277,0.000004,0.005608,0.072483
1,0.008515,0.000037,0.000004,0.076044,0.000322,0.000005,0.002781,0.087714
1,0.009065,0.000066,0.000005,0.074240,0.000386,0.000005,0.000346,0.084116
1,0.006479,0.000043,0.000005,0.061120,0.000289,0.000004,0.010472,0.078420
2,0.008164,0.000042,0.000005,0.073281,0.000302,0.000005,0.000209,0.082011
2,0.008611,0.000047,0.000004,0.066295,0.000297,0.000004,0.002800,0.078064
1,0.008611,0.000051,0.000007,0.092867,0.000461,0.000008,0.001979,0.103990
2,0.006114,0.000040,0.000004,0.061390,0.000311,0.000004,0.001673,0.069541
2,0.010473,0.000058,0.000006,0.097348,0.000570,0.000008,0.002065,0.110538
2,0.006292,0.000034,0.000003,0.065496,0.000300,0.000004,0.000687,0.072818
2,0.007556,0.000040,0.000004,0.115674,0.000388,0.000007,0.000838,0.124514
3,0.006123,0.000042,0.000003,0.066791,0.000328,0.000004,0.000708,0.074001
2,0.007693,0.000035,0.000004,0.066134,0.000483,0.000008,0.000429,0.074791
3,0.010828,0.000059,0.000008,0.117060,0.000606,0.000011,0.000302,0.128878
3,0.007561,0.000034,0.000003,0.072522,0.000334,0.000005,0.006212,0.086678
2,0.007060,0.000033,0.000003,0.075095,0.000311,0.000005,0.002620,0.085130
2,0.005772,0.000033,0.000006,0.061773,0.000311,0.000005,0.010479,0.078385
2,0.005848,0.000044,0.000004,0.075358,0.000367,0.000005,0.000314,0.081942
3,0.005958,0.000030,0.000004,0.064436,0.000324,0.000004,0.002625,0.073386
3,0.005874,0.000035,0.000003,0.076172,0.000347,0.000004,0.000228,0.082666
4,0.007905,0.000039,0.000007,0.017432,0.000264,0.000006,0.000197,0.025851
2,0.008309,0.000064,0.000004,0.060195,0.000255,0.000004,0.001654,0.070489
3,0.008956,0.000046,0.000003,0.116850,0.000336,0.000007,0.000533,0.126737
3,0.006472,0.000036,0.000004,0.062237,0.000260,0.000004,0.000550,0.069564
3,0.006192,0.000033,0.000004,0.067514,0.000258,0.000006,0.001535,0.075548
3,0.006797,0.000033,0.000003,0.060275,0.000252,0.000004,0.000212,0.067577
4,0.006687,0.000041,0.000005,0.060314,0.000238,0.000004,0.000496,0.067788
3,0.008276,0.000048,0.000006,0.075420,0.000214,0.000004,0.000393,0.084364
3,0.008296,0.000062,0.000008,0.078643,0.000264,0.000004,0.000486,0.087767
0,5.335884,0.000054,0.000005,0.058100,0.000391,0.000004,0.000840,5.395288
5,0.012160,0.000039,0.000003,0.015699,0.000368,0.000005,0.000726,0.029005
4,0.006855,0.000037,0.000004,0.028346,0.000313,0.000005,0.001800,0.037366
4,0.010441,0.000050,0.000005,0.029405,0.000313,0.000004,0.000283,0.040503
4,0.004763,0.000029,0.000003,0.060526,0.000309,0.000005,0.002634,0.068275
5,0.006612,0.000039,0.000003,0.014315,0.000296,0.000004,0.001796,0.023070
5,0.008216,0.000037,0.000005,0.065291,0.000257,0.000006,0.000162,0.073976
3,0.006819,0.000042,0.000004,0.070516,0.000276,0.000004,0.000290,0.077953
4,0.006834,0.000034,0.000003,0.076276,0.000288,0.000005,0.005952,0.089396
3,0.006036,0.000038,0.000004,0.078709,0.000275,0.000005,0.002600,0.087672
4,0.006009,0.000037,0.000004,0.065849,0.000284,0.000004,0.000601,0.072792
3,0.011213,0.000037,0.000004,0.065040,0.000376,0.000005,0.010484,0.087166
6,0.006193,0.000033,0.000003,0.007521,0.000267,0.000004,0.001659,0.015683
3,0.006865,0.000034,0.000003,0.077331,0.000367,0.000005,0.001670,0.086281
4,0.006662,0.000030,0.000003,0.084757,0.000293,0.000004,0.000205,0.091957
4,0.009977,0.000037,0.000003,0.071589,0.000271,0.000004,0.000545,0.082428
7,0.005488,0.000030,0.000004,0.009041,0.000293,0.000004,0.001547,0.016412
6,0.007186,0.000034,0.000003,0.063053,0.000309,0.000004,0.000710,0.071302
1,0.011971,0.000048,0.000005,0.092724,0.000357,0.000005,0.000914,0.106032
4,0.006705,0.000033,0.000003,0.026571,0.000298,0.000004,0.002549,0.036169
5,0.006091,0.000036,0.000003,0.062678,0.000301,0.000004,0.000258,0.069373
4,0.009112,0.000046,0.000006,0.119199,0.000377,0.000007,0.000935,0.129689
5,0.005825,0.000032,0.000003,0.060357,0.000310,0.000004,0.002882,0.069419
4,0.005768,0.000035,0.000003,0.133106,0.000375,0.000008,0.000442,0.139742
2,0.006718,0.000048,0.000004,0.023417,0.000336,0.000005,0.000934,0.031468
6,0.006640,0.000038,0.000003,0.022678,0.000348,0.000006,0.000261,0.029978
6,0.007080,0.000031,0.000004,0.071386,0.000331,0.000006,0.000174,0.079016
5,0.006686,0.000035,0.000003,0.013696,0.000301,0.000004,0.000714,0.021443
