sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,0.573786,0.000045,0.000006,0.027043,0.000304,0.000022,0.001031,0.602247
1,0.013682,0.000071,0.000007,0.016325,0.000322,0.000004,0.001061,0.031476
2,0.003931,0.000024,0.000002,0.003643,0.000218,0.000004,0.000979,0.008804
3,0.004669,0.000028,0.000003,0.010444,0.000298,0.000005,0.001202,0.016652
4,0.005383,0.000031,0.000003,0.021968,0.000227,0.000003,0.000913,0.028532
5,0.004027,0.000022,0.000002,0.009841,0.000205,0.000004,0.000891,0.014994
6,0.003985,0.000022,0.000002,0.023834,0.000224,0.000003,0.000897,0.028971
0,0.761059,0.000048,0.000007,0.031622,0.000303,0.000005,0.008714,0.801768
7,0.004397,0.000026,0.000003,0.037426,0.000283,0.000004,0.000953,0.043094
1,0.003692,0.000023,0.000003,0.022851,0.000259,0.000004,0.005820,0.032657
8,0.005757,0.000025,0.000003,0.030139,0.000233,0.000004,0.000938,0.037100
2,0.005729,0.000026,0.000003,0.025642,0.000325,0.000004,0.008116,0.039848
9,0.004180,0.000026,0.000003,0.030346,0.000223,0.000004,0.000944,0.035730
10,0.004173,0.000022,0.000002,0.016252,0.000282,0.000004,0.001019,0.021757
3,0.004694,0.000027,0.000003,0.025645,0.000290,0.000007,0.009454,0.040123
4,0.005560,0.000039,0.000004,0.006671,0.000233,0.000004,0.011960,0.024477
11,0.008549,0.000029,0.000003,0.039029,0.000252,0.000004,0.001084,0.048952
5,0.006673,0.000042,0.000004,0.038146,0.000253,0.000004,0.007048,0.052174
12,0.005529,0.000029,0.000003,0.038135,0.000223,0.000004,0.000953,0.044880
6,0.004173,0.000023,0.000002,0.005693,0.000220,0.000004,0.006652,0.016772
13,0.004786,0.000026,0.000003,0.032732,0.000228,0.000004,0.000968,0.038749
7,0.004567,0.000030,0.000003,0.027433,0.000232,0.000004,0.006560,0.038834
14,0.004369,0.000026,0.000003,0.014814,0.000229,0.000004,0.001171,0.020619
8,0.003997,0.000024,0.000002,0.008444,0.000271,0.000005,0.007803,0.020550
9,0.004597,0.000025,0.000003,0.008082,0.000228,0.000004,0.006461,0.019402
15,0.005125,0.000024,0.000003,0.028494,0.000227,0.000004,0.000929,0.034807
0,1.092161,0.000055,0.000008,0.018977,0.000488,0.000007,0.002055,1.113760
10,0.003731,0.000022,0.000002,0.026037,0.000219,0.000004,0.006542,0.036562
16,0.004201,0.000025,0.000003,0.034932,0.000221,0.000003,0.000945,0.040332
1,0.006419,0.000039,0.000004,0.054134,0.000480,0.000007,0.001763,0.062850
17,0.004352,0.000026,0.000003,0.032118,0.000221,0.000003,0.000993,0.037719
11,0.004206,0.000026,0.000003,0.037471,0.000251,0.000004,0.007179,0.049144
18,0.004481,0.000026,0.000003,0.021451,0.000256,0.000003,0.001082,0.027306
2,0.006595,0.000045,0.000004,0.054645,0.000401,0.000006,0.001946,0.063647
12,0.004449,0.000027,0.000003,0.044565,0.000245,0.000004,0.008734,0.058033
19,0.005104,0.000031,0.000003,0.043102,0.000244,0.000004,0.001023,0.049514
13,0.005015,0.000027,0.000003,0.037253,0.000258,0.000004,0.007371,0.049937
3,0.007465,0.000044,0.000004,0.059837,0.000402,0.000006,0.001782,0.069542
20,0.003976,0.000027,0.000003,0.032271,0.000210,0.000004,0.000840,0.037334
4,0.006586,0.000042,0.000003,0.013740,0.000450,0.000006,0.001789,0.022622
14,0.004216,0.000024,0.000003,0.026988,0.000244,0.000004,0.007595,0.039080
21,0.005460,0.000024,0.000002,0.041289,0.000241,0.000004,0.000991,0.048014
15,0.005470,0.000031,0.000004,0.008100,0.000228,0.000004,0.007710,0.021553
5,0.006636,0.000057,0.000004,0.034204,0.000238,0.000004,0.001265,0.042411
22,0.005987,0.000030,0.000003,0.035312,0.000338,0.000005,0.001207,0.042885
16,0.004252,0.000027,0.000003,0.035585,0.000237,0.000004,0.007817,0.047929
6,0.004848,0.000031,0.000002,0.037694,0.000226,0.000003,0.001300,0.044108
23,0.004796,0.000032,0.000003,0.036626,0.000279,0.000004,0.001001,0.042743
17,0.004581,0.000028,0.000003,0.034573,0.000240,0.000003,0.007583,0.047017
7,0.004525,0.000028,0.000002,0.036746,0.000225,0.000004,0.001257,0.042789
24,0.006009,0.000027,0.000003,0.011740,0.000209,0.000003,0.000875,0.018869
8,0.005154,0.000026,0.000003,0.015419,0.000234,0.000004,0.001339,0.022181
9,0.005451,0.000031,0.000003,0.010767,0.000243,0.000004,0.001212,0.017715
18,0.004646,0.000025,0.000002,0.033923,0.000273,0.000004,0.007326,0.046203
