sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total,cache_hit
46,0.016224,0.000055,0.000005,0.050369,0.000445,0.000004,0.000269,0.067377,0
44,0.024853,0.000049,0.000004,0.103032,0.000437,0.000006,0.001678,0.130066,0
75,0.011094,0.000029,0.000003,0.049092,0.000292,0.000007,0.003542,0.064064,0
41,0.023551,0.000057,0.000004,0.049861,0.000564,0.000009,0.001398,0.075453,0
71,0.008329,0.000030,0.000002,0.050764,0.000270,0.000005,0.001539,0.060943,0
43,0.024511,0.000050,0.000005,0.173723,0.000462,0.000007,0.012070,0.210835,0
33,0.025047,0.000051,0.000005,0.169868,0.000586,0.000010,0.022538,0.218141,0
40,0.013607,0.000048,0.000004,0.049002,0.000501,0.000011,0.000380,0.063560,0
42,0.019509,0.000040,0.000005,0.163300,0.000493,0.000011,0.004357,0.187727,0
84,0.011836,0.000034,0.000003,0.054701,0.000296,0.000004,0.001903,0.068783,0
39,0.014552,0.000027,0.000003,0.033538,0.000533,0.000014,0.001165,0.049839,0
45,0.028781,0.000043,0.000006,0.180350,0.000910,0.000021,0.017761,0.227886,0
42,0.027153,0.000050,0.000004,0.018448,0.000444,0.000008,0.001428,0.047545,0
85,0.011203,0.000033,0.000004,0.009255,0.000290,0.000004,0.001938,0.022729,0
72,0.017040,0.000040,0.000003,0.046485,0.000290,0.000004,0.001438,0.065305,0
45,0.017911,0.000050,0.000005,0.051444,0.000448,0.000005,0.001663,0.071531,0
37,0.018894,0.000046,0.000006,0.116490,0.000368,0.000007,0.016929,0.152748,0
41,0.016626,0.000047,0.000006,0.044955,0.000460,0.000011,0.000297,0.062406,0
46,0.015884,0.000046,0.000006,0.014475,0.000377,0.000005,0.001369,0.032166,0
37,0.015153,0.000040,0.000006,0.138645,0.000492,0.000014,0.002929,0.157288,0
76,0.023339,0.000039,0.000004,0.095534,0.000470,0.000009,0.006094,0.125497,0
73,0.008466,0.000031,0.000003,0.050780,0.000247,0.000004,0.001648,0.061182,0
37,0.017000,0.000069,0.000006,0.173619,0.000551,0.000008,0.003611,0.194875,0
38,0.023124,0.000054,0.000008,0.201059,0.000522,0.000008,0.014058,0.238844,0
86,0.009729,0.000036,0.000003,0.059622,0.000417,0.000004,0.002001,0.071821,0
42,0.020379,0.000049,0.000005,0.034560,0.000386,0.000007,0.000279,0.055667,0
46,0.016233,0.000042,0.000006,0.108294,0.000393,0.000006,0.006469,0.131450,0
74,0.007222,0.000029,0.000002,0.053610,0.000341,0.000004,0.001555,0.062766,0
38,0.019809,0.000048,0.000005,0.041979,0.000501,0.000008,0.002889,0.065248,0
87,0.013623,0.000031,0.000004,0.050972,0.000340,0.000006,0.001970,0.066948,0
40,0.016769,0.000050,0.000005,0.154852,0.000571,0.000022,0.001081,0.173364,0
77,0.016037,0.000046,0.000009,0.066180,0.000236,0.000006,0.006202,0.088721,0
44,0.014534,0.000049,0.000005,0.184663,0.000476,0.000009,0.014235,0.213989,0
34,0.012619,0.000053,0.000006,0.181229,0.000627,0.000019,0.018304,0.212869,0
38,0.026435,0.000046,0.000006,0.107063,0.000483,0.000007,0.015913,0.149961,0
47,0.015781,0.000047,0.000004,0.122357,0.000386,0.000006,0.001819,0.140408,0
39,0.017678,0.000056,0.000005,0.020296,0.000553,0.000010,0.004845,0.043459,0
43,0.035100,0.000115,0.000010,0.182310,0.000490,0.000009,0.004272,0.222316,0
75,0.009239,0.000035,0.000003,0.056781,0.000347,0.000006,0.001609,0.068025,0
43,0.014639,0.000056,0.000004,0.203210,0.000497,0.000009,0.001748,0.220170,0
88,0.010011,0.000032,0.000003,0.051464,0.000296,0.000004,0.002129,0.063943,0
76,0.008541,0.000038,0.000003,0.006329,0.000267,0.000004,0.001557,0.016744,0
35,0.016144,0.000058,0.000006,0.015040,0.000659,0.000020,0.020926,0.052864,0
47,0.010321,0.000039,0.000007,0.094886,0.000383,0.000005,0.005672,0.111321,0
41,0.020416,0.000059,0.000006,0.060173,0.000510,0.000012,0.001123,0.082308,0
38,0.025916,0.000061,0.000005,0.150027,0.000310,0.000004,0.001560,0.177889,0
78,0.011016,0.000045,0.000005,0.077553,0.000246,0.000005,0.003680,0.092557,0
89,0.012185,0.000034,0.000004,0.048509,0.000297,0.000004,0.002101,0.063139,0
43,0.018409,0.000048,0.000005,0.174654,0.000547,0.000010,0.000343,0.194021,0
77,0.008847,0.000031,0.000003,0.051457,0.000263,0.000004,0.001628,0.062238,0
36,0.013550,0.000054,0.000005,0.037807,0.000531,0.000010,0.013361,0.065329,0
48,0.020774,0.000050,0.000008,0.041925,0.000485,0.000007,0.008676,0.071936,0
42,0.027842,0.000052,0.000004,0.042896,0.001237,0.000032,0.003630,0.075708,0
48,0.016312,0.000040,0.000004,0.116026,0.000402,0.000007,0.001618,0.134418,0
39,0.020485,0.000044,0.000011,0.116902,0.000461,0.000024,0.014854,0.152789,0
90,0.010968,0.000045,0.000003,0.049513,0.000316,0.000004,0.002000,0.062853,0
78,0.009640,0.000037,0.000003,0.052949,0.000265,0.000004,0.001662,0.064563,0
39,0.016018,0.000054,0.000008,0.239467,0.000595,0.000014,0.025941,0.282109,0
47,0.241856,0.000058,0.000006,0.186249,0.000672,0.000012,0.000430,0.429291,0
79,0.015373,0.000042,0.000004,0.085747,0.000419,0.000009,0.007375,0.108978,0
49,0.016599,0.000044,0.000007,0.020118,0.000403,0.000007,0.001730,0.038916,0
44,0.018263,0.000054,0.000004,0.144147,0.000533,0.000010,0.001826,0.164848,0
40,0.016182,0.000047,0.000005,0.175122,0.000424,0.000009,0.002769,0.194568,0
45,0.013279,0.000053,0.000005,0.207472,0.000554,0.000013,0.013442,0.234826,0
44,0.017500,0.000051,0.000004,0.189585,0.000506,0.000010,0.004430,0.212099,0
91,0.015520,0.000034,0.000004,0.052021,0.000292,0.000004,0.001751,0.069629,0
79,0.010507,0.000033,0.000003,0.051972,0.000334,0.000005,0.001876,0.064736,0
45,0.019800,0.000062,0.000007,0.022961,0.000528,0.000009,0.001468,0.044844,0
46,0.011278,0.000041,0.000004,0.016483,0.000515,0.000011,0.012565,0.040904,0
80,0.014478,0.000039,0.000004,0.069027,0.000240,0.000005,0.004312,0.088114,0
39,0.024538,0.000062,0.000005,0.173422,0.000852,0.000026,0.006137,0.205052,0
44,0.018776,0.000053,0.000026,0.164511,0.000489,0.000009,0.000347,0.184216,0
49,0.012015,0.000048,0.000007,0.147550,0.000618,0.000010,0.009128,0.169393,0
92,0.011567,0.000029,0.000003,0.048531,0.000281,0.000004,0.002009,0.062429,0
37,0.013559,0.000048,0.000005,0.163188,0.000616,0.000009,0.014032,0.191467,0
40,0.020855,0.000052,0.000006,0.115793,0.000420,0.000005,0.016489,0.153628,0
50,0.012265,0.000056,0.000004,0.121341,0.000518,0.000005,0.001803,0.136005,0
80,0.012806,0.000033,0.000003,0.068591,0.000268,0.000006,0.001495,0.083207,0
43,0.017612,0.000056,0.000006,0.178963,0.001005,0.000029,0.003039,0.200722,0
40,0.019455,0.000056,0.000005,0.038629,0.000510,0.000009,0.002639,0.061313,0
93,0.010096,0.000032,0.000003,0.048078,0.000297,0.000004,0.001893,0.060409,0
81,0.009450,0.000040,0.000003,0.074027,0.000360,0.000008,0.004652,0.088549,0
81,0.013329,0.000044,0.000003,0.016733,0.000295,0.000004,0.009754,0.040168,0
40,0.020810,0.000054,0.000008,0.169777,0.000604,0.000011,0.016656,0.207934,0
51,0.016206,0.000049,0.000006,0.044316,0.000396,0.000006,0.001493,0.062479,0
48,0.017279,0.000053,0.000005,0.222895,0.000511,0.000009,0.000283,0.241038,0
41,0.020090,0.000055,0.000006,0.192725,0.000555,0.000009,0.003050,0.216501,0
47,0.010086,0.000047,0.000004,0.135382,0.000529,0.000008,0.012557,0.158641,0
94,0.017695,0.000033,0.000003,0.051637,0.000341,0.000005,0.002081,0.071801,0
82,0.016035,0.000028,0.000003,0.044826,0.000256,0.000005,0.001491,0.062647,0
41,0.011772,0.000043,0.000004,0.096429,0.000398,0.000006,0.015590,0.124251,0
46,0.014164,0.000048,0.000004,0.184470,0.000506,0.000010,0.001837,0.201050,0
45,0.016805,0.000054,0.000005,0.219000,0.000301,0.000005,0.002413,0.238586,0
82,0.010832,0.000037,0.000004,0.087243,0.000586,0.000011,0.006284,0.105004,0
50,0.018860,0.000051,0.000014,0.154778,0.000489,0.000009,0.009089,0.183304,0
42,0.016089,0.000040,0.000004,0.025620,0.000413,0.000004,0.016367,0.058549,0
83,0.012820,0.000041,0.000004,0.009664,0.000357,0.000008,0.004824,0.027726,0
46,0.016737,0.000049,0.000005,0.016428,0.000490,0.000007,0.004107,0.037835,0
95,0.014711,0.000034,0.000003,0.056070,0.000312,0.000004,0.002122,0.073262,0
83,0.012116,0.000038,0.000003,0.060116,0.000280,0.000004,0.001587,0.074149,0
52,0.011424,0.000047,0.000004,0.118855,0.000408,0.000007,0.001415,0.132166,0
44,0.031681,0.000058,0.000007,0.146797,0.000426,0.000010,0.001098,0.180085,0
45,0.019514,0.000053,0.000005,0.211009,0.001016,0.000023,0.000515,0.232139,0
38,0.016869,0.000048,0.000004,0.192999,0.000736,0.000011,0.013153,0.223830,0
41,0.022370,0.000051,0.000004,0.161142,0.000498,0.000011,0.002604,0.186692,0
48,0.015459,0.000049,0.000007,0.104618,0.000369,0.000005,0.012269,0.132787,0
45,0.017390,0.000059,0.000006,0.026026,0.000503,0.000010,0.001112,0.045114,0
49,0.016672,0.000050,0.000005,0.131731,0.000475,0.000009,0.000322,0.149270,0
96,0.011977,0.000055,0.000003,0.052394,0.000325,0.000006,0.002337,0.067102,0
84,0.012738,0.000038,0.000004,0.057619,0.000338,0.000005,0.001785,0.072531,0
46,0.019981,0.000052,0.000004,0.036840,0.000453,0.000010,0.000342,0.057689,0
97,0.011050,0.000027,0.000003,0.009676,0.000330,0.000004,0.002289,0.023385,0
84,0.010742,0.000036,0.000003,0.088956,0.000422,0.000008,0.005134,0.105309,0
41,0.020664,0.000060,0.000011,0.183397,0.000575,0.000010,0.020333,0.225062,0
42,0.021061,0.000053,0.000005,0.182268,0.000427,0.000008,0.002745,0.206578,0
85,0.010820,0.000033,0.000002,0.054425,0.000268,0.000003,0.001614,0.067170,0
51,0.018760,0.000054,0.000005,0.138292,0.000546,0.000007,0.008154,0.165839,0
43,0.024754,0.000052,0.000004,0.115758,0.000393,0.000005,0.016936,0.157910,0
53,0.013681,0.000044,0.000004,0.119946,0.000364,0.000005,0.001472,0.135523,0
98,0.009346,0.000031,0.000003,0.046192,0.000261,0.000004,0.001973,0.057815,0
49,0.018907,0.000045,0.000005,0.095938,0.000355,0.000005,0.010690,0.125954,0
42,0.015968,0.000030,0.000003,0.124109,0.000392,0.000005,0.002059,0.142573,0
47,0.024340,0.000063,0.000004,0.219649,0.000556,0.000009,0.001767,0.246405,0
47,0.014073,0.000049,0.000005,0.159855,0.000477,0.000009,0.004584,0.179058,0
42,0.018364,0.000052,0.000008,0.033862,0.000436,0.000008,0.018581,0.071329,0
85,0.018120,0.000042,0.000004,0.072706,0.000350,0.000008,0.004973,0.096210,0
86,0.016389,0.000040,0.000003,0.051638,0.000263,0.000005,0.001593,0.069935,0
39,0.022985,0.000060,0.000006,0.163436,0.000501,0.000010,0.013654,0.200661,0
44,0.023454,0.000048,0.000005,0.033614,0.000417,0.000006,0.015954,0.073506,0
99,0.014159,0.000034,0.000004,0.055759,0.000298,0.000003,0.001900,0.072163,0
50,0.016110,0.000050,0.000005,0.160210,0.000507,0.000009,0.000294,0.177193,0
50,0.011101,0.000050,0.000005,0.027256,0.000480,0.000006,0.012040,0.050948,0
48,0.020562,0.000058,0.000006,0.046021,0.000606,0.000010,0.001849,0.069121,0
47,0.014898,0.000054,0.000005,0.184069,0.000475,0.000010,0.000316,0.199831,0
46,0.023120,0.000056,0.000006,0.194422,0.000593,0.000011,0.001227,0.219443,0
87,0.011991,0.000034,0.000002,0.053436,0.000281,0.000004,0.001637,0.067390,0
54,0.021011,0.000045,0.000006,0.119379,0.000499,0.000006,0.002139,0.143096,0
100,0.013151,0.000034,0.000003,0.051159,0.000269,0.000004,0.001948,0.066573,0
86,0.017842,0.000036,0.000003,0.070612,0.000375,0.000020,0.004904,0.093807,0
51,0.016522,0.000052,0.000006,0.042375,0.000470,0.000009,0.000294,0.059732,0
49,0.012163,0.000045,0.000004,0.020964,0.000375,0.000005,0.001185,0.034746,0
101,0.011214,0.000032,0.000003,0.018926,0.000287,0.000005,0.002017,0.032488,0
87,0.009879,0.000036,0.000004,0.017593,0.000615,0.000017,0.004587,0.032739,0
52,0.021843,0.000055,0.000009,0.150619,0.000482,0.000006,0.008917,0.181944,0
43,0.020231,0.000057,0.000007,0.165491,0.000496,0.000008,0.002797,0.189096,0
48,0.019438,0.000057,0.000005,0.044216,0.000462,0.000008,0.000326,0.064518,0
45,0.012142,0.000069,0.000005,0.090437,0.000375,0.000004,0.016841,0.119884,0
88,0.011536,0.000031,0.000003,0.057657,0.000266,0.000004,0.001610,0.071112,0
51,0.016454,0.000047,0.000006,0.096433,0.000388,0.000006,0.011238,0.124581,0
43,0.025346,0.000091,0.000007,0.150629,0.000502,0.000007,0.002721,0.179312,0
89,0.011087,0.000030,0.000003,0.014516,0.000321,0.000004,0.001438,0.027403,0
88,0.015356,0.000032,0.000002,0.051310,0.000275,0.000005,0.003768,0.070753,0
43,0.015451,0.000047,0.000008,0.180273,0.000508,0.000007,0.011730,0.208036,0
44,0.025053,0.000051,0.000004,0.042503,0.000465,0.000008,0.002961,0.071054,0
102,0.011304,0.000030,0.000004,0.064319,0.000292,0.000004,0.002276,0.078234,0
48,0.015488,0.000044,0.000005,0.205285,0.000461,0.000009,0.003888,0.225189,0
90,0.006685,0.000032,0.000003,0.044282,0.000248,0.000004,0.003582,0.054841,0
50,0.011830,0.000042,0.000004,0.135825,0.000458,0.000007,0.001292,0.149465,0
40,0.014330,0.000049,0.000005,0.190994,0.000564,0.000017,0.029744,0.235713,0
47,0.016257,0.000053,0.000006,0.175360,0.000481,0.000010,0.001079,0.193255,0
103,0.013004,0.000032,0.000003,0.048314,0.000260,0.000004,0.002028,0.063648,0
89,0.011910,0.000030,0.000003,0.054406,0.000283,0.000007,0.004123,0.070768,0
55,0.018412,0.000055,0.000006,0.162455,0.000428,0.000008,0.002100,0.183473,0
46,0.015692,0.000063,0.000005,0.106152,0.000346,0.000005,0.016179,0.138450,0
90,0.008966,0.000033,0.000003,0.005875,0.000255,0.000005,0.003779,0.018923,0
53,0.017700,0.000030,0.000003,0.143527,0.000558,0.000007,0.009268,0.171104,0
91,0.012171,0.000040,0.000004,0.046624,0.000303,0.000004,0.001600,0.060750,0
51,0.017427,0.000040,0.000003,0.032922,0.000414,0.000007,0.001060,0.051879,0
52,0.014571,0.000049,0.000005,0.191974,0.000616,0.000009,0.000297,0.207530,0
52,0.011802,0.000045,0.000005,0.115436,0.000473,0.000006,0.012361,0.140138,0
49,0.029127,0.000056,0.000006,0.053549,0.000444,0.000006,0.005191,0.088392,0
104,0.013764,0.000032,0.000004,0.021999,0.000312,0.000004,0.002140,0.038260,0
45,0.019004,0.000055,0.000006,0.097026,0.000436,0.000006,0.002509,0.119050,0
47,0.015030,0.000049,0.000004,0.029988,0.000396,0.000005,0.022917,0.068400,0
91,0.008127,0.000032,0.000003,0.050976,0.000305,0.000006,0.003830,0.063285,0
41,0.023773,0.000089,0.000009,0.056950,0.000729,0.000014,0.022070,0.103646,0
44,0.019906,0.000051,0.000005,0.172357,0.000487,0.000009,0.002956,0.195781,0
49,0.018141,0.000052,0.000005,0.216357,0.000486,0.000012,0.000331,0.235390,0
105,0.012837,0.000032,0.000003,0.052550,0.000292,0.000004,0.002103,0.067825,0
44,0.013031,0.000047,0.000010,0.150380,0.000466,0.000010,0.022915,0.186886,0
92,0.011717,0.000050,0.000003,0.091088,0.000448,0.000009,0.002592,0.105914,0
45,0.017346,0.000050,0.000005,0.020184,0.000444,0.000008,0.002717,0.040764,0
92,0.009170,0.000035,0.000004,0.044931,0.000267,0.000005,0.003805,0.058222,0
52,0.012180,0.000044,0.000006,0.102890,0.000564,0.000005,0.001229,0.116925,0
93,0.007918,0.000028,0.000003,0.004192,0.000293,0.000018,0.003207,0.015665,0
106,0.012505,0.000030,0.000003,0.053619,0.000290,0.000004,0.002239,0.068694,0
94,0.007595,0.000025,0.000003,0.007218,0.000265,0.000005,0.003338,0.018453,0
56,0.017028,0.000051,0.000004,0.167406,0.000532,0.000010,0.002352,0.187395,0
46,0.014853,0.000035,0.000005,0.126525,0.000412,0.000004,0.002300,0.144140,0
48,0.019467,0.000058,0.000005,0.179595,0.000494,0.000012,0.001210,0.200850,0
54,0.018980,0.000061,0.000007,0.141472,0.000528,0.000008,0.009195,0.170262,0
53,0.026879,0.000052,0.000007,0.143490,0.000447,0.000007,0.000300,0.171186,0
107,0.012120,0.000032,0.000003,0.015122,0.000337,0.000004,0.002024,0.029647,0
50,0.018602,0.000062,0.000005,0.153068,0.000459,0.000009,0.004420,0.176634,0
53,0.013527,0.000051,0.000005,0.167290,0.000410,0.000007,0.013389,0.194692,0
93,0.014628,0.000043,0.000004,0.080129,0.000474,0.000009,0.002472,0.097764,0
47,0.015438,0.000038,0.000004,0.030288,0.000340,0.000006,0.001920,0.048040,0
95,0.009040,0.000031,0.000003,0.056063,0.000266,0.000005,0.003682,0.069095,0
55,0.016035,0.000045,0.000008,0.024731,0.000477,0.000006,0.008606,0.049917,0
48,0.016545,0.000039,0.000005,0.142772,0.000431,0.000010,0.022048,0.181862,0
54,0.027839,0.000045,0.000004,0.027017,0.000880,0.000025,0.000475,0.056289,0
108,0.009117,0.000032,0.000003,0.043615,0.000279,0.000004,0.001995,0.055049,0
96,0.017814,0.000042,0.000003,0.016273,0.000428,0.000008,0.003920,0.038501,0
46,0.014167,0.000048,0.000006,0.139639,0.000529,0.000012,0.003688,0.158103,0
53,0.024951,0.000052,0.000006,0.126514,0.000455,0.000007,0.001174,0.153166,0
48,0.014459,0.000039,0.000006,0.039341,0.000836,0.000022,0.006700,0.061419,0
50,0.016272,0.000048,0.000005,0.190349,0.000517,0.000013,0.000359,0.207568,0
45,0.013789,0.000058,0.000010,0.175868,0.000489,0.000009,0.013602,0.203836,0
42,0.019826,0.000066,0.000007,0.210671,0.000550,0.000007,0.013463,0.244601,0
109,0.015200,0.000035,0.000004,0.050694,0.000280,0.000004,0.001977,0.068200,0
94,0.014563,0.000041,0.000003,0.087384,0.000448,0.000009,0.002384,0.104838,0
49,0.020144,0.000059,0.000005,0.135357,0.000384,0.000006,0.000873,0.156833,0
97,0.010301,0.000039,0.000003,0.044715,0.000268,0.000005,0.003618,0.058955,0
46,0.013253,0.000051,0.000008,0.013866,0.000489,0.000009,0.014185,0.041871,0
57,0.017373,0.000056,0.000007,0.176706,0.000979,0.000022,0.002533,0.197686,0
56,0.021897,0.000054,0.000006,0.111276,0.000397,0.000005,0.006447,0.140090,0
55,0.018490,0.000077,0.000007,0.117379,0.000502,0.000005,0.000248,0.136710,0
110,0.017799,0.000033,0.000003,0.052903,0.000286,0.000004,0.001937,0.072970,0
95,0.015484,0.000038,0.000003,0.059078,0.000257,0.000004,0.001817,0.076684,0
98,0.008513,0.000030,0.000003,0.051916,0.000325,0.000007,0.003604,0.064402,0
57,0.014122,0.000039,0.000006,0.014566,0.000363,0.000005,0.005949,0.035059,0
51,0.018367,0.000050,0.000005,0.187535,0.000627,0.000016,0.007363,0.213972,0
56,0.014946,0.000049,0.000005,0.026644,0.000406,0.000006,0.000199,0.042258,0
49,0.019994,0.000049,0.000005,0.131918,0.000290,0.000005,0.001612,0.153877,0
54,0.015007,0.000048,0.000004,0.149922,0.000492,0.000011,0.001827,0.167318,0
54,0.025577,0.000057,0.000005,0.199787,0.000457,0.000010,0.022300,0.248204,0
111,0.012390,0.000031,0.000003,0.052394,0.000319,0.000005,0.002714,0.067862,0
96,0.011128,0.000031,0.000003,0.059606,0.000279,0.000006,0.001539,0.072595,0
99,0.012830,0.000029,0.000003,0.054342,0.000300,0.000005,0.003645,0.071158,0
50,0.024099,0.000047,0.000004,0.115336,0.000389,0.000007,0.000892,0.140783,0
51,0.025042,0.000081,0.000011,0.177224,0.000467,0.000008,0.000337,0.203178,0
47,0.020175,0.000051,0.000006,0.194986,0.000513,0.000009,0.002488,0.218247,0
55,0.013340,0.000050,0.000006,0.018379,0.000429,0.000011,0.014588,0.046812,0
97,0.012089,0.000032,0.000003,0.021286,0.000285,0.000004,0.001520,0.035223,0
55,0.020732,0.000056,0.000006,0.038656,0.000453,0.000008,0.001504,0.061423,0
112,0.009676,0.000026,0.000003,0.046138,0.000269,0.000004,0.001833,0.057953,0
49,0.027781,0.000085,0.000013,0.232175,0.000492,0.000013,0.023722,0.284294,0
113,0.012329,0.000031,0.000003,0.012793,0.000229,0.000004,0.001501,0.026891,0
100,0.012929,0.000036,0.000003,0.052938,0.000264,0.000005,0.007861,0.074042,0
58,0.011400,0.000045,0.000006,0.114874,0.000448,0.000005,0.016238,0.143028,0
43,0.019894,0.000056,0.000005,0.201556,0.000527,0.000008,0.022827,0.244885,0
51,0.018760,0.000056,0.000004,0.061168,0.000831,0.000017,0.001873,0.082721,0
58,0.019884,0.000061,0.000005,0.173589,0.001015,0.000028,0.003853,0.198449,0
57,0.012597,0.000074,0.000007,0.131884,0.000510,0.000009,0.000232,0.145317,0
114,0.009478,0.000031,0.000003,0.013973,0.000305,0.000004,0.002115,0.025915,0
98,0.011763,0.000032,0.000003,0.057867,0.000270,0.000003,0.001595,0.071538,0
47,0.017375,0.000049,0.000009,0.206082,0.001120,0.000025,0.018995,0.243666,0
59,0.018016,0.000044,0.000007,0.018731,0.000345,0.000006,0.006882,0.044039,0
50,0.018220,0.000030,0.000003,0.042955,0.000435,0.000009,0.025076,0.086740,0
101,0.009361,0.000035,0.000003,0.046183,0.000325,0.000005,0.003813,0.059732,0
52,0.022553,0.000049,0.000005,0.179364,0.001101,0.000026,0.006802,0.209912,0
115,0.008174,0.000034,0.000004,0.041879,0.000273,0.000004,0.001744,0.052117,0
50,0.046870,0.000061,0.000005,0.132984,0.000511,0.000008,0.003057,0.183505,0
102,0.011586,0.000028,0.000003,0.008719,0.000414,0.000008,0.004904,0.025668,0
99,0.009158,0.000029,0.000003,0.062454,0.000252,0.000004,0.001551,0.073454,0
48,0.023420,0.000101,0.000017,0.153120,0.000423,0.000008,0.002575,0.179675,0
56,0.013499,0.000060,0.000005,0.166277,0.000499,0.000008,0.014199,0.194558,0
52,0.021897,0.000082,0.000007,0.186304,0.000408,0.000008,0.000299,0.209011,0
116,0.024579,0.000031,0.000004,0.050915,0.000305,0.000004,0.002054,0.077897,0
103,0.010105,0.000035,0.000003,0.057295,0.000319,0.000005,0.003596,0.071363,0
100,0.014231,0.000037,0.000003,0.052903,0.000348,0.000008,0.001703,0.069240,0
56,0.033199,0.000129,0.000018,0.179743,0.000519,0.000009,0.001590,0.215216,0
52,0.016300,0.000077,0.000007,0.180916,0.000580,0.000015,0.001652,0.199555,0
60,0.011933,0.000043,0.000006,0.145504,0.000460,0.000007,0.006628,0.164587,0
117,0.010719,0.000031,0.000003,0.041669,0.000282,0.000004,0.001887,0.054598,0
48,0.017160,0.000053,0.000009,0.150268,0.000574,0.000007,0.013337,0.181420,0
58,0.015982,0.000044,0.000005,0.186895,0.000476,0.000009,0.000335,0.203752,0
59,0.018862,0.000049,0.000004,0.198479,0.000491,0.000009,0.002060,0.219963,0
44,0.015353,0.000055,0.000004,0.190952,0.011332,0.000020,0.014704,0.232446,0
118,0.013856,0.000032,0.000003,0.009843,0.000261,0.000004,0.002071,0.026075,0
101,0.015894,0.000032,0.000003,0.047962,0.000271,0.000004,0.001517,0.065688,0
104,0.011245,0.000033,0.000003,0.060776,0.000364,0.000005,0.003677,0.076109,0
53,0.022709,0.000051,0.000005,0.035322,0.000465,0.000011,0.001046,0.059617,0
53,0.024518,0.000062,0.000003,0.173661,0.000558,0.000011,0.005784,0.204608,0
51,0.018762,0.000051,0.000005,0.173330,0.000496,0.000009,0.002994,0.195656,0
51,0.015920,0.000056,0.000004,0.194620,0.000379,0.000006,0.015714,0.226707,0
119,0.009060,0.000034,0.000003,0.057392,0.000311,0.000004,0.002050,0.068858,0
105,0.010621,0.000031,0.000003,0.050719,0.000307,0.000008,0.003380,0.065074,0
102,0.010859,0.000031,0.000003,0.058680,0.000300,0.000004,0.001592,0.071475,0
49,0.022369,0.000044,0.000005,0.175623,0.000574,0.000010,0.002509,0.201144,0
54,0.023215,0.000060,0.000005,0.027984,0.000484,0.000011,0.001246,0.053013,0
120,0.010783,0.000028,0.000004,0.007827,0.000261,0.000004,0.001954,0.020866,0
121,0.010134,0.000032,0.000004,0.007496,0.000280,0.000004,0.002292,0.020249,0
52,0.038913,0.000049,0.000006,0.030139,0.000884,0.000012,0.008659,0.078682,0
61,0.016995,0.000044,0.000005,0.128481,0.000479,0.000007,0.007063,0.153083,0
53,0.025020,0.000077,0.000005,0.197402,0.000697,0.000012,0.000485,0.223707,0
57,0.012786,0.000049,0.000005,0.185180,0.000454,0.000008,0.001538,0.200027,0
55,0.014995,0.000058,0.000006,0.033295,0.000452,0.000010,0.001165,0.049987,0
106,0.008903,0.000032,0.000003,0.052815,0.000322,0.000005,0.003847,0.065933,0
57,0.016374,0.000046,0.000005,0.203098,0.000511,0.000011,0.014912,0.234970,0
103,0.013412,0.000031,0.000004,0.049816,0.000310,0.000004,0.001576,0.065157,0
45,0.016603,0.000051,0.000005,0.150794,0.000514,0.000009,0.012074,0.180077,0
107,0.018539,0.000039,0.000004,0.009986,0.000272,0.000006,0.003771,0.032622,0
59,0.017997,0.000054,0.000004,0.183421,0.000538,0.000012,0.000284,0.202315,0
122,0.009363,0.000034,0.000003,0.060045,0.000306,0.000004,0.002073,0.071832,0
60,0.017630,0.000053,0.000005,0.195965,0.000485,0.000008,0.001997,0.216150,0
52,0.016822,0.000041,0.000005,0.130106,0.000558,0.000006,0.014472,0.162037,0
49,0.017777,0.000050,0.000010,0.200470,0.000643,0.000012,0.019253,0.238229,0
54,0.017490,0.000066,0.000008,0.161704,0.000505,0.000011,0.005566,0.185361,0
104,0.012567,0.000042,0.000005,0.059318,0.000298,0.000004,0.001584,0.073823,0
108,0.009219,0.000035,0.000003,0.051499,0.000348,0.000005,0.003965,0.065081,0
105,0.012553,0.000034,0.000003,0.014111,0.000291,0.000006,0.001746,0.028748,0
123,0.013076,0.000032,0.000003,0.052638,0.000268,0.000005,0.001929,0.067957,0
62,0.017000,0.000042,0.000005,0.107766,0.000399,0.000004,0.006535,0.131761,0
109,0.009976,0.000043,0.000004,0.005194,0.000301,0.000007,0.004200,0.019729,0
50,0.017582,0.000049,0.000005,0.161950,0.000415,0.000008,0.002467,0.182485,0
50,0.016155,0.000057,0.000012,0.054506,0.000484,0.000009,0.013655,0.084888,0
53,0.017034,0.000057,0.000005,0.177671,0.000623,0.000011,0.004176,0.199594,0
106,0.008450,0.000032,0.000003,0.052604,0.000276,0.000004,0.001658,0.063030,0
56,0.021331,0.000119,0.000015,0.157407,0.000527,0.000011,0.001279,0.180698,0
54,0.017668,0.000060,0.000009,0.167825,0.000862,0.000023,0.000618,0.187078,0
124,0.009413,0.000030,0.000004,0.052204,0.000292,0.000004,0.001946,0.063896,0
110,0.006692,0.000037,0.000003,0.050297,0.000282,0.000005,0.003292,0.060612,0
58,0.022106,0.000058,0.000006,0.168728,0.000562,0.000011,0.001927,0.193409,0
53,0.012142,0.000049,0.000006,0.110681,0.000430,0.000005,0.020808,0.144132,0
58,0.017792,0.000054,0.000005,0.178695,0.000532,0.000012,0.022200,0.219300,0
