sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,10.527829,0.000044,0.000008,0.031804,0.000353,0.000005,0.000505,10.560551
0,6.341093,0.000032,0.000005,0.018189,0.000258,0.000004,0.001231,6.360816
0,6.191094,0.000028,0.000005,0.029153,0.000255,0.000005,0.004471,6.225015
0,6.315936,0.000031,0.000005,0.029830,0.000259,0.000004,0.000386,6.346453
0,5.209321,0.000029,0.000004,0.006878,0.000234,0.000004,0.000534,5.217007
0,6.392129,0.000031,0.000005,0.018093,0.000267,0.000004,0.002544,6.413077
0,10.584066,0.000037,0.000004,0.047223,0.000342,0.000005,0.000629,10.632312
0,10.617111,0.000047,0.000009,0.031801,0.000400,0.000007,0.002377,10.651756
0,10.760757,0.000050,0.000007,0.025935,0.000365,0.000005,0.001122,10.788246
0,10.456441,0.000043,0.000006,0.033043,0.000361,0.000005,0.000451,10.490353
1,0.011684,0.000080,0.000012,0.028210,0.000683,0.000012,0.001212,0.041905
1,0.017691,0.000073,0.000011,0.020151,0.000639,0.000008,0.001627,0.040212
1,0.008939,0.000040,0.000003,0.023028,0.000310,0.000005,0.014718,0.047052
1,0.022493,0.000118,0.000015,0.053890,0.000903,0.000016,0.004513,0.081963
2,0.017284,0.000058,0.000010,0.024193,0.000977,0.000018,0.001381,0.043930
1,0.005897,0.000028,0.000003,0.137710,0.000244,0.000004,0.000395,0.144283
1,0.007569,0.000037,0.000003,0.140280,0.000292,0.000005,0.002041,0.150230
1,0.008191,0.000031,0.000003,0.146295,0.000235,0.000005,0.000952,0.155718
1,0.011006,0.000041,0.000004,0.156432,0.000284,0.000005,0.004278,0.172057
2,0.006837,0.000026,0.000002,0.136177,0.000227,0.000004,0.007307,0.150584
1,0.011242,0.000080,0.000009,0.195190,0.000400,0.000005,0.000548,0.207478
1,0.011777,0.000085,0.000009,0.199101,0.000427,0.000007,0.005141,0.216556
2,0.013902,0.000129,0.000022,0.173111,0.000414,0.000006,0.000606,0.188193
3,0.010557,0.000069,0.000008,0.127366,0.000348,0.000006,0.000643,0.139000
0,12.102668,0.000215,0.000028,0.040783,0.000431,0.000006,0.003287,12.147433
2,0.008811,0.000026,0.000003,0.029785,0.000245,0.000006,0.002443,0.041324
0,12.052073,0.000081,0.000011,0.136791,0.001630,0.000019,0.021079,12.211731
2,0.010611,0.000063,0.000037,0.194534,0.001111,0.000024,0.007630,0.214027
3,0.015072,0.000094,0.000017,0.035857,0.000696,0.000016,0.001124,0.052887
1,0.034386,0.000090,0.000007,0.049401,0.001594,0.000039,0.013158,0.098698
2,0.016097,0.000086,0.000008,0.119177,0.000701,0.000013,0.011737,0.147835
0,12.084137,0.000083,0.000008,0.244543,0.000810,0.000018,0.005065,12.334680
1,0.014541,0.000097,0.000010,0.100974,0.000750,0.000013,0.010027,0.126429
2,0.007262,0.000024,0.000002,0.210190,0.000252,0.000005,0.000449,0.218187
2,0.009134,0.000034,0.000003,0.209214,0.000229,0.000004,0.001235,0.219856
3,0.008408,0.000021,0.000002,0.210206,0.000408,0.000010,0.003028,0.222088
2,0.014096,0.000034,0.000004,0.246152,0.000313,0.000007,0.006773,0.267388
3,0.013871,0.000034,0.000003,0.236611,0.000478,0.000008,0.019545,0.270559
1,0.020346,0.000078,0.000011,0.092871,0.000917,0.000024,0.006490,0.120754
2,0.017343,0.000117,0.000018,0.279622,0.000720,0.000010,0.001075,0.298915
4,0.021969,0.000081,0.000007,0.303903,0.000712,0.000009,0.001894,0.328588
0,12.200155,0.000182,0.000025,0.310407,0.001298,0.000040,0.001721,12.513859
0,12.184936,0.000158,0.000021,0.334549,0.001358,0.000023,0.015427,12.536525
0,12.215621,0.000157,0.000027,0.311250,0.000897,0.000014,0.015466,12.543466
4,0.017898,0.000089,0.000012,0.307490,0.001025,0.000018,0.001986,0.328533
1,0.015255,0.000093,0.000009,0.030865,0.000787,0.000020,0.001562,0.048611
3,0.010153,0.000028,0.000002,0.206829,0.000227,0.000004,0.000296,0.217541
3,0.019288,0.000098,0.000012,0.379506,0.001079,0.000020,0.006090,0.406110
3,0.015546,0.000079,0.000007,0.290393,0.000700,0.000013,0.013138,0.319897
2,0.013803,0.000067,0.000007,0.270408,0.000674,0.000009,0.007055,0.292037
1,0.015277,0.000088,0.000009,0.068054,0.001017,0.000022,0.013248,0.097737
2,0.032711,0.000112,0.000007,0.325994,0.000702,0.000015,0.009544,0.369101
3,0.029215,0.000051,0.000005,0.250679,0.000264,0.000004,0.001164,0.281387
5,0.016273,0.000045,0.000007,0.090982,0.000766,0.000014,0.001181,0.109281
3,0.012977,0.000038,0.000005,0.236344,0.000303,0.000005,0.026249,0.275932
4,0.012004,0.000030,0.000003,0.287400,0.000363,0.000008,0.002702,0.302516
4,0.013811,0.000035,0.000003,0.267538,0.000394,0.000008,0.019160,0.300958
2,0.010981,0.000078,0.000009,0.070049,0.000599,0.000009,0.010392,0.092133
3,0.016831,0.000100,0.000011,0.065886,0.000632,0.000013,0.007366,0.090854
4,0.017554,0.000087,0.000011,0.099047,0.000670,0.000012,0.012138,0.129539
4,0.016360,0.000047,0.000004,0.084454,0.000512,0.000010,0.007621,0.109018
4,0.012004,0.000035,0.000004,0.205582,0.000277,0.000006,0.000542,0.218453
2,0.014051,0.000041,0.000007,0.342572,0.000681,0.000012,0.005083,0.362463
5,0.010185,0.000029,0.000004,0.053073,0.000693,0.000015,0.024741,0.088747
3,0.047595,0.000083,0.000008,0.332332,0.001173,0.000019,0.003067,0.384299
4,0.012113,0.000027,0.000003,0.210606,0.000217,0.000004,0.000726,0.223699
5,0.022943,0.000099,0.000012,0.371154,0.000670,0.000011,0.001682,0.396580
5,0.013432,0.000031,0.000003,0.073739,0.000244,0.000004,0.000482,0.087936
4,0.047112,0.000124,0.000012,0.046135,0.000626,0.000008,0.000861,0.094889
1,0.012280,0.000080,0.000010,0.386342,0.000697,0.000015,0.012190,0.411638
5,0.032292,0.000049,0.000005,0.092182,0.000374,0.000008,0.001461,0.126375
2,0.031575,0.000087,0.000008,0.411165,0.001212,0.000042,0.001549,0.445653
5,0.014768,0.000029,0.000003,0.280211,0.000275,0.000009,0.003117,0.298418
6,0.044418,0.000072,0.000011,0.304229,0.001345,0.000017,0.001078,0.351185
3,0.018888,0.000063,0.000005,0.370757,0.000783,0.000015,0.012449,0.402976
6,0.009232,0.000026,0.000004,0.029966,0.000241,0.000005,0.000925,0.040402
4,0.016739,0.000088,0.000007,0.400031,0.000714,0.000014,0.002969,0.420574
3,0.013183,0.000082,0.000007,0.295076,0.000681,0.000012,0.010830,0.319891
5,0.011418,0.000041,0.000003,0.229115,0.000307,0.000007,0.006562,0.247461
6,0.012228,0.000033,0.000003,0.235608,0.000257,0.000005,0.025148,0.273287
4,0.013022,0.000068,0.000006,0.345651,0.001058,0.000018,0.012875,0.372720
6,0.007521,0.000028,0.000003,0.205591,0.000238,0.000004,0.000421,0.213807
5,0.038587,0.000076,0.000008,0.306839,0.000644,0.000012,0.011201,0.357382
7,0.010171,0.000033,0.000005,0.065813,0.000238,0.000005,0.001042,0.077310
8,0.008989,0.000031,0.000003,0.034815,0.000255,0.000004,0.000771,0.044870
3,0.017450,0.000088,0.000012,0.394733,0.000740,0.000013,0.005116,0.418167
6,0.014763,0.000033,0.000003,0.208991,0.000278,0.000004,0.003012,0.227089
6,0.020118,0.000084,0.000014,0.330119,0.000839,0.000010,0.001533,0.352740
5,0.015441,0.000070,0.000005,0.332401,0.000881,0.000011,0.000876,0.349706
6,0.012939,0.000038,0.000003,0.221889,0.000288,0.000005,0.008284,0.243455
2,0.040648,0.000073,0.000010,0.305096,0.000665,0.000009,0.013314,0.359835
7,0.011623,0.000027,0.000003,0.070116,0.000212,0.000007,0.002715,0.084706
7,0.014824,0.000031,0.000004,0.210473,0.000255,0.000005,0.019999,0.245599
3,0.027762,0.000137,0.000015,0.299002,0.000718,0.000009,0.000608,0.328261
6,0.016071,0.000077,0.000006,0.028322,0.000696,0.000011,0.000852,0.046046
7,0.012474,0.000036,0.000003,0.219787,0.000245,0.000005,0.000503,0.233056
7,0.011381,0.000034,0.000003,0.037878,0.000297,0.000006,0.006657,0.056265
7,0.020192,0.000072,0.000010,0.322832,0.000895,0.000012,0.001242,0.345281
9,0.027143,0.000034,0.000003,0.170371,0.000227,0.000004,0.000827,0.198612
5,0.015813,0.000073,0.000006,0.279044,0.000649,0.000010,0.018291,0.313932
4,0.024736,0.000115,0.000013,0.364985,0.001241,0.000018,0.015160,0.406285
7,0.017235,0.000077,0.000005,0.082389,0.000683,0.000012,0.000913,0.101327
8,0.040578,0.000089,0.000072,0.039747,0.000332,0.000006,0.006941,0.087772
