sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,0.102628,0.000044,0.000006,0.024579,0.000287,0.000005,0.001243,0.128795
1,0.007754,0.000032,0.000003,0.021904,0.000243,0.000004,0.001116,0.031059
2,0.003912,0.000021,0.000002,0.025026,0.000229,0.000004,0.001112,0.030309
3,0.005116,0.000022,0.000003,0.026942,0.000242,0.000004,0.001192,0.033524
4,0.005104,0.000022,0.000002,0.005918,0.000205,0.000004,0.001062,0.012320
5,0.003783,0.000021,0.000002,0.009127,0.000246,0.000004,0.001339,0.014524
6,0.004274,0.000023,0.000003,0.021092,0.000229,0.000004,0.001154,0.026781
7,0.004813,0.000026,0.000003,0.036110,0.000232,0.000005,0.001345,0.042536
8,0.004483,0.000025,0.000002,0.036202,0.000231,0.000004,0.001040,0.041990
0,0.403158,0.000039,0.000006,0.034281,0.000311,0.000005,0.001174,0.438977
9,0.005539,0.000024,0.000003,0.030948,0.000229,0.000004,0.001202,0.037951
1,0.004233,0.000025,0.000003,0.011009,0.000242,0.000004,0.001153,0.016674
10,0.005498,0.000023,0.000002,0.028788,0.000248,0.000004,0.001202,0.035769
2,0.004022,0.000025,0.000003,0.027971,0.000231,0.000004,0.001135,0.033393
11,0.004490,0.000032,0.000003,0.025644,0.000249,0.000003,0.001202,0.031627
3,0.004506,0.000026,0.000003,0.030003,0.000243,0.000004,0.001155,0.035944
12,0.004541,0.000030,0.000003,0.026650,0.000241,0.000004,0.001197,0.032669
4,0.005685,0.000032,0.000004,0.025796,0.000241,0.000004,0.001090,0.032856
13,0.004517,0.000030,0.000002,0.028727,0.000241,0.000003,0.001224,0.034747
5,0.005167,0.000035,0.000004,0.027216,0.000236,0.000004,0.001183,0.033849
14,0.005960,0.000034,0.000003,0.007418,0.000241,0.000004,0.001381,0.015044
15,0.003537,0.000020,0.000002,0.033188,0.000238,0.000004,0.001323,0.038317
6,0.003750,0.000024,0.000003,0.044172,0.000241,0.000004,0.001160,0.049358
16,0.006494,0.000029,0.000003,0.046420,0.000245,0.000004,0.001296,0.054494
7,0.006936,0.000027,0.000005,0.041412,0.000226,0.000004,0.001122,0.049734
8,0.004637,0.000028,0.000004,0.010141,0.000275,0.000004,0.001273,0.016368
0,0.711114,0.000039,0.000006,0.036497,0.000325,0.000005,0.000272,0.748259
17,0.005751,0.000025,0.000003,0.035561,0.000224,0.000004,0.001215,0.042785
9,0.004448,0.000034,0.000004,0.030466,0.000242,0.000004,0.001169,0.036371
10,0.004450,0.000033,0.000003,0.004922,0.000274,0.000005,0.001378,0.011070
1,0.004254,0.000026,0.000003,0.038891,0.000278,0.000004,0.000148,0.043605
18,0.004421,0.000025,0.000003,0.039367,0.000234,0.000004,0.001218,0.045274
2,0.004364,0.000025,0.000003,0.007141,0.000258,0.000005,0.000168,0.011965
19,0.004442,0.000027,0.000002,0.009424,0.000241,0.000004,0.001210,0.015353
11,0.004779,0.000028,0.000004,0.032757,0.000230,0.000004,0.001155,0.038960
3,0.004625,0.000028,0.000003,0.029614,0.000255,0.000004,0.000152,0.034681
20,0.003651,0.000023,0.000003,0.027025,0.000212,0.000004,0.001052,0.031971
12,0.004891,0.000043,0.000005,0.032704,0.000240,0.000004,0.001134,0.039024
21,0.005366,0.000032,0.000003,0.012576,0.000221,0.000004,0.001236,0.019440
4,0.004189,0.000024,0.000003,0.029056,0.000230,0.000004,0.000146,0.033653
22,0.004179,0.000025,0.000002,0.007337,0.000265,0.000005,0.001445,0.013261
13,0.005275,0.000027,0.000004,0.036481,0.000264,0.000005,0.001229,0.043289
5,0.004464,0.000029,0.000003,0.032793,0.000228,0.000004,0.000139,0.037661
23,0.004840,0.000034,0.000003,0.037131,0.000235,0.000004,0.001387,0.043637
24,0.009033,0.000047,0.000005,0.012349,0.000231,0.000004,0.001576,0.023250
14,0.005938,0.000027,0.000003,0.043400,0.000242,0.000004,0.001409,0.051029
6,0.004563,0.000028,0.000002,0.045639,0.000254,0.000004,0.000147,0.050637
25,0.007667,0.000034,0.000003,0.012546,0.000355,0.000008,0.001424,0.022041
15,0.004681,0.000025,0.000004,0.014789,0.000211,0.000004,0.001111,0.020828
26,0.004704,0.000028,0.000004,0.004530,0.000252,0.000004,0.001425,0.010951
7,0.004692,0.000025,0.000003,0.041768,0.000279,0.000004,0.000156,0.046928
0,1.000614,0.000059,0.000010,0.042016,0.000295,0.000005,0.000293,1.043294
16,0.005219,0.000026,0.000003,0.044402,0.000240,0.000004,0.001163,0.051061
27,0.004379,0.000029,0.000003,0.038741,0.000213,0.000003,0.001226,0.044598
1,0.004502,0.000029,0.000003,0.008532,0.000257,0.000005,0.000166,0.013497
8,0.004828,0.000038,0.000003,0.036494,0.000237,0.000004,0.000140,0.041746
17,0.005328,0.000031,0.000004,0.039809,0.000242,0.000004,0.001109,0.046530
2,0.003732,0.000027,0.000003,0.037959,0.000221,0.000005,0.000148,0.042096
28,0.004881,0.000029,0.000003,0.043726,0.000219,0.000004,0.001219,0.050083
9,0.004371,0.000031,0.000003,0.043687,0.000250,0.000004,0.000145,0.048493
3,0.005750,0.000027,0.000003,0.012960,0.000267,0.000005,0.000184,0.019198
4,0.004259,0.000032,0.000003,0.004927,0.000247,0.000004,0.000166,0.009638
18,0.005544,0.000026,0.000004,0.037790,0.000238,0.000004,0.001209,0.044818
29,0.005225,0.000024,0.000002,0.044838,0.000298,0.000004,0.001356,0.051751
10,0.004696,0.000033,0.000003,0.043785,0.000260,0.000004,0.000149,0.048932
5,0.004385,0.000031,0.000002,0.038285,0.000251,0.000006,0.000168,0.043130
30,0.005824,0.000034,0.000002,0.013717,0.000232,0.000005,0.001363,0.021182
19,0.004765,0.000028,0.000003,0.035509,0.000222,0.000004,0.001171,0.041707
11,0.004420,0.000027,0.000003,0.042308,0.000282,0.000004,0.000157,0.047203
6,0.005016,0.000023,0.000002,0.044658,0.000246,0.000004,0.000159,0.050111
31,0.004541,0.000024,0.000002,0.045809,0.000235,0.000004,0.001275,0.051892
20,0.004644,0.000032,0.000004,0.042975,0.000228,0.000004,0.001130,0.049020
12,0.004413,0.000033,0.000002,0.036650,0.000254,0.000004,0.000149,0.041507
32,0.004648,0.000031,0.000002,0.041271,0.000236,0.000004,0.001284,0.047480
7,0.006087,0.000031,0.000003,0.047205,0.000269,0.000005,0.000167,0.053769
21,0.004959,0.000030,0.000004,0.047751,0.000254,0.000004,0.001210,0.054215
33,0.005141,0.000028,0.000003,0.011758,0.000248,0.000004,0.001269,0.018454
13,0.004612,0.000032,0.000003,0.037105,0.000236,0.000004,0.000140,0.042132
22,0.004674,0.000031,0.000004,0.010599,0.000261,0.000005,0.001425,0.017002
0,1.303625,0.000043,0.000007,0.012175,0.000316,0.000005,0.003241,1.319420
23,0.004464,0.000029,0.000004,0.011132,0.000267,0.000005,0.001479,0.017383
8,0.005665,0.000027,0.000003,0.039583,0.000237,0.000005,0.000161,0.045683
1,0.004317,0.000031,0.000003,0.007663,0.000243,0.000004,0.003243,0.015507
14,0.003737,0.000027,0.000003,0.035360,0.000207,0.000004,0.000125,0.039464
34,0.004381,0.000027,0.000002,0.035055,0.000245,0.000004,0.001298,0.041017
2,0.004408,0.000030,0.000003,0.013105,0.000271,0.000005,0.002718,0.020543
3,0.003656,0.000023,0.000002,0.002981,0.000211,0.000004,0.002479,0.009358
15,0.005363,0.000030,0.000002,0.013629,0.000243,0.000004,0.000145,0.019419
24,0.003966,0.000030,0.000004,0.036138,0.000229,0.000004,0.001138,0.041511
9,0.004336,0.000029,0.000003,0.038823,0.000230,0.000004,0.000160,0.043586
16,0.004386,0.000026,0.000003,0.007208,0.000242,0.000004,0.000159,0.012030
17,0.004718,0.000031,0.000003,0.004451,0.000231,0.000004,0.000141,0.009579
35,0.004422,0.000027,0.000003,0.042521,0.000252,0.000004,0.001213,0.048446
10,0.004323,0.000026,0.000003,0.013570,0.000248,0.000005,0.000186,0.018363
4,0.004092,0.000026,0.000003,0.026828,0.000265,0.000004,0.002854,0.034076
