sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total,cache_hit
5,0.010391,0.000035,0.000003,0.038747,0.000292,0.000004,0.000332,0.049805,0
2,0.009562,0.000033,0.000003,0.051749,0.000288,0.000004,0.000340,0.061983,0
3,0.010049,0.000036,0.000005,0.052548,0.000275,0.000004,0.000657,0.063577,0
3,0.006855,0.000028,0.000003,0.043611,0.000251,0.000004,0.004703,0.055459,0
3,0.013387,0.000039,0.000003,0.063883,0.000282,0.000006,0.002773,0.080378,0
6,0.008830,0.000030,0.000003,0.035060,0.000249,0.000003,0.000236,0.044413,0
5,0.009721,0.000035,0.000002,0.036644,0.000228,0.000005,0.001600,0.048240,0
4,0.007560,0.000029,0.000003,0.051258,0.000264,0.000004,0.001966,0.061089,0
3,0.008835,0.000027,0.000003,0.048701,0.000252,0.000004,0.000250,0.058074,0
4,0.010243,0.000030,0.000003,0.056990,0.000311,0.000005,0.000215,0.067799,0
4,0.008771,0.000028,0.000003,0.008374,0.000231,0.000004,0.000598,0.018013,0
6,0.008529,0.000031,0.000003,0.031944,0.000257,0.000004,0.000258,0.041028,0
2,0.013681,0.000041,0.000004,0.078238,0.000343,0.000007,0.003803,0.096124,0
2,0.011571,0.000032,0.000003,0.060846,0.000292,0.000005,0.001687,0.074439,0
4,0.011904,0.000031,0.000003,0.016548,0.000307,0.000006,0.002753,0.031557,0
4,0.012306,0.000040,0.000003,0.054220,0.000255,0.000006,0.001262,0.068095,0
4,0.007634,0.000031,0.000004,0.055851,0.000279,0.000004,0.003454,0.067261,0
5,0.010039,0.000030,0.000003,0.016224,0.000275,0.000004,0.000210,0.026788,0
2,0.014948,0.000037,0.000004,0.095526,0.000427,0.000008,0.004243,0.115201,0
4,0.010112,0.000030,0.000003,0.058928,0.000270,0.000004,0.007733,0.077086,0
3,0.009768,0.000029,0.000003,0.008583,0.000256,0.000004,0.001573,0.020221,0
7,0.008703,0.000029,0.000003,0.040897,0.000265,0.000004,0.000244,0.050146,0
3,0.011388,0.000036,0.000004,0.055216,0.000259,0.000004,0.000341,0.067251,0
6,0.009643,0.000039,0.000003,0.039655,0.000240,0.000005,0.001584,0.051173,0
4,0.007597,0.000031,0.000003,0.052654,0.000272,0.000005,0.005073,0.065642,0
5,0.010161,0.000033,0.000003,0.010870,0.000277,0.000004,0.003555,0.024908,0
7,0.010901,0.000036,0.000003,0.039972,0.000261,0.000004,0.000261,0.051439,0
4,0.007638,0.000033,0.000005,0.008847,0.000289,0.000006,0.001901,0.018722,0
5,0.006591,0.000029,0.000003,0.051643,0.000291,0.000004,0.000605,0.059169,0
4,0.012267,0.000032,0.000004,0.052483,0.000236,0.000004,0.000248,0.065276,0
5,0.010688,0.000035,0.000003,0.058387,0.000267,0.000005,0.001782,0.071171,0
8,0.010719,0.000032,0.000003,0.007506,0.000257,0.000004,0.000275,0.018797,0
5,0.006396,0.000027,0.000003,0.048394,0.000256,0.000005,0.002505,0.057591,0
5,0.008497,0.000032,0.000004,0.049613,0.000245,0.000004,0.001182,0.059581,0
6,0.006480,0.000027,0.000003,0.047755,0.000255,0.000004,0.000201,0.054727,0
5,0.012879,0.000033,0.000003,0.016021,0.000262,0.000004,0.005067,0.034274,0
7,0.010695,0.000033,0.000003,0.036532,0.000255,0.000006,0.001596,0.049123,0
8,0.010445,0.000027,0.000002,0.042293,0.000277,0.000005,0.000364,0.053417,0
5,0.010088,0.000029,0.000003,0.057707,0.000312,0.000004,0.007960,0.076108,0
4,0.010177,0.000030,0.000003,0.058891,0.000274,0.000004,0.000323,0.069705,0
3,0.014970,0.000041,0.000004,0.081819,0.000413,0.000007,0.003869,0.101129,0
6,0.006922,0.000030,0.000003,0.051019,0.000239,0.000004,0.003022,0.061243,0
9,0.006993,0.000032,0.000003,0.032317,0.000308,0.000014,0.000274,0.039946,0
5,0.007497,0.000028,0.000003,0.052783,0.000258,0.000004,0.001650,0.062226,0
6,0.007908,0.000031,0.000003,0.020790,0.000275,0.000004,0.005186,0.034202,0
5,0.009717,0.000032,0.000003,0.052269,0.000254,0.000005,0.000248,0.062530,0
6,0.011686,0.000038,0.000003,0.048307,0.000271,0.000004,0.001895,0.062208,0
3,0.014679,0.000037,0.000003,0.079244,0.000412,0.000008,0.003702,0.098090,0
6,0.011122,0.000029,0.000003,0.055087,0.000256,0.000004,0.000646,0.067151,0
6,0.007566,0.000033,0.000003,0.052657,0.000274,0.000005,0.002812,0.063354,0
9,0.011632,0.000035,0.000003,0.034626,0.000269,0.000004,0.000270,0.046841,0
6,0.011166,0.000030,0.000003,0.050744,0.000265,0.000005,0.001385,0.063602,0
8,0.009588,0.000032,0.000003,0.042900,0.000303,0.000007,0.001901,0.054740,0
7,0.012035,0.000033,0.000003,0.054498,0.000277,0.000005,0.000233,0.067086,0
7,0.009874,0.000029,0.000003,0.017956,0.000257,0.000004,0.001854,0.029981,0
4,0.015059,0.000036,0.000003,0.012597,0.000332,0.000008,0.002716,0.030755,0
10,0.009190,0.000032,0.000004,0.033822,0.000255,0.000005,0.000260,0.043570,0
10,0.009529,0.000031,0.000008,0.007502,0.000244,0.000003,0.000260,0.017580,0
7,0.010763,0.000032,0.000003,0.008705,0.000255,0.000005,0.002425,0.022192,0
5,0.009891,0.000030,0.000002,0.050639,0.000262,0.000004,0.000345,0.061176,0
7,0.009553,0.000031,0.000004,0.017266,0.000253,0.000004,0.001170,0.028285,0
6,0.011213,0.000033,0.000004,0.044228,0.000245,0.000004,0.001675,0.057406,0
7,0.007702,0.000031,0.000003,0.054548,0.000265,0.000004,0.003357,0.065913,0
8,0.011162,0.000029,0.000003,0.015534,0.000267,0.000004,0.000206,0.027206,0
5,0.009200,0.000033,0.000003,0.008928,0.000311,0.000006,0.003210,0.021696,0
6,0.012011,0.000032,0.000003,0.054234,0.000250,0.000004,0.007656,0.074195,0
7,0.010498,0.000030,0.000003,0.048075,0.000250,0.000004,0.004844,0.063709,0
6,0.010931,0.000032,0.000004,0.051045,0.000252,0.000004,0.000243,0.062512,0
7,0.011445,0.000032,0.000004,0.057541,0.000281,0.000004,0.000661,0.069971,0
9,0.009799,0.000029,0.000003,0.039320,0.000277,0.000006,0.001617,0.051055,0
7,0.009651,0.000028,0.000004,0.010921,0.000241,0.000004,0.001640,0.022496,0
11,0.006646,0.000029,0.000003,0.035247,0.000253,0.000004,0.000268,0.042451,0
7,0.007403,0.000028,0.000003,0.005505,0.000257,0.000005,0.008117,0.021323,0
4,0.014915,0.000034,0.000003,0.074697,0.000427,0.000010,0.005087,0.095180,0
11,0.009988,0.000033,0.000003,0.039589,0.000266,0.000004,0.000296,0.050181,0
6,0.009130,0.000034,0.000003,0.019658,0.000422,0.000008,0.003857,0.033117,0
8,0.009085,0.000031,0.000003,0.049504,0.000266,0.000004,0.001642,0.060540,0
8,0.007714,0.000030,0.000002,0.050505,0.000268,0.000004,0.002618,0.061145,0
9,0.006121,0.000026,0.000003,0.050740,0.000280,0.000004,0.000233,0.057409,0
6,0.010864,0.000034,0.000003,0.055267,0.000252,0.000004,0.000317,0.066744,0
8,0.011305,0.000030,0.000003,0.054151,0.000248,0.000004,0.001317,0.067061,0
10,0.010178,0.000031,0.000003,0.036611,0.000350,0.000005,0.001546,0.048729,0
8,0.009425,0.000029,0.000003,0.058005,0.000291,0.000004,0.002950,0.070712,0
9,0.011895,0.000037,0.000003,0.016181,0.000276,0.000003,0.001797,0.030196,0
8,0.007217,0.000030,0.000003,0.052724,0.000264,0.000004,0.009068,0.069319,0
7,0.011638,0.000030,0.000004,0.056158,0.000250,0.000004,0.000256,0.068343,0
12,0.008867,0.000027,0.000002,0.043369,0.000291,0.000015,0.000287,0.052860,0
8,0.008069,0.000031,0.000005,0.053220,0.000266,0.000004,0.001670,0.063270,0
12,0.008826,0.000030,0.000003,0.042893,0.000345,0.000004,0.000257,0.052361,0
8,0.010079,0.000026,0.000003,0.057671,0.000253,0.000005,0.000587,0.068627,0
11,0.008399,0.000028,0.000003,0.007895,0.000231,0.000005,0.001420,0.017985,0
8,0.007405,0.000031,0.000004,0.053693,0.000248,0.000004,0.007852,0.069243,0
9,0.010687,0.000034,0.000003,0.051394,0.000274,0.000005,0.002676,0.065078,0
10,0.009607,0.000030,0.000003,0.046954,0.000285,0.000004,0.000216,0.057101,0
7,0.008509,0.000030,0.000003,0.050648,0.000254,0.000004,0.000323,0.059772,0
9,0.009976,0.000032,0.000003,0.051785,0.000247,0.000004,0.001238,0.063289,0
13,0.010632,0.000027,0.000004,0.036421,0.000266,0.000004,0.000267,0.047622,0
5,0.014944,0.000039,0.000003,0.081482,0.000334,0.000008,0.003884,0.100700,0
10,0.007237,0.000029,0.000003,0.045655,0.000258,0.000005,0.001788,0.054979,0
9,0.007518,0.000036,0.000003,0.054547,0.000270,0.000004,0.003282,0.065663,0
11,0.011236,0.000033,0.000003,0.009812,0.000252,0.000004,0.000219,0.021561,0
8,0.009661,0.000031,0.000004,0.054980,0.000280,0.000004,0.000246,0.065209,0
7,0.014915,0.000046,0.000003,0.082240,0.000393,0.000009,0.003471,0.101084,0
13,0.011834,0.000031,0.000003,0.043052,0.000258,0.000004,0.000248,0.055432,0
12,0.006539,0.000028,0.000003,0.043726,0.000299,0.000016,0.001693,0.052310,0
8,0.012549,0.000034,0.000003,0.009457,0.000228,0.000004,0.000324,0.022603,0
9,0.014718,0.000038,0.000005,0.053966,0.000299,0.000005,0.004792,0.073828,0
9,0.012316,0.000040,0.000004,0.053140,0.000243,0.000004,0.000656,0.066406,0
9,0.009790,0.000034,0.000004,0.066125,0.000356,0.000006,0.002169,0.078491,0
11,0.019408,0.000040,0.000004,0.012258,0.000275,0.000004,0.001833,0.033826,0
10,0.012000,0.000036,0.000004,0.012277,0.000249,0.000004,0.003870,0.028446,0
9,0.010127,0.000038,0.000004,0.055732,0.000276,0.000004,0.007832,0.074018,0
14,0.009630,0.000030,0.000003,0.033269,0.000282,0.000005,0.000276,0.043499,0
10,0.010393,0.000031,0.000003,0.010487,0.000261,0.000005,0.000635,0.021819,0
10,0.011726,0.000034,0.000003,0.053833,0.000249,0.000004,0.002681,0.068535,0
13,0.008151,0.000036,0.000004,0.037229,0.000263,0.000005,0.001666,0.047357,0
14,0.010001,0.000030,0.000003,0.039735,0.000261,0.000004,0.000229,0.050265,0
11,0.007568,0.000029,0.000003,0.013402,0.000274,0.000004,0.003447,0.024732,0
10,0.010576,0.000034,0.000004,0.057616,0.000306,0.000004,0.001298,0.069841,0
12,0.007203,0.000031,0.000003,0.049133,0.000264,0.000004,0.000219,0.056859,0
15,0.009948,0.000037,0.000003,0.011968,0.000247,0.000004,0.000254,0.022462,0
9,0.011138,0.000029,0.000003,0.054811,0.000262,0.000004,0.000247,0.066497,0
9,0.007030,0.000031,0.000003,0.055703,0.000263,0.000004,0.000332,0.063369,0
8,0.010369,0.000029,0.000003,0.055306,0.000250,0.000005,0.002250,0.068215,0
10,0.008395,0.000040,0.000003,0.054054,0.000276,0.000004,0.004907,0.067684,0
6,0.010356,0.000035,0.000004,0.079643,0.000396,0.000008,0.003203,0.093651,0
12,0.008016,0.000032,0.000003,0.056408,0.000308,0.000004,0.001813,0.066588,0
14,0.009475,0.000032,0.000003,0.036495,0.000286,0.000005,0.001679,0.047979,0
11,0.007621,0.000031,0.000004,0.054415,0.000250,0.000004,0.000679,0.063008,0
15,0.010068,0.000028,0.000003,0.038331,0.000250,0.000004,0.000260,0.048946,0
11,0.011839,0.000038,0.000003,0.009943,0.000271,0.000004,0.006189,0.028290,0
10,0.010761,0.000039,0.000003,0.059778,0.000287,0.000004,0.007985,0.078862,0
11,0.010056,0.000031,0.000003,0.055741,0.000290,0.000004,0.002661,0.068791,0
16,0.010670,0.000049,0.000003,0.040918,0.000342,0.000005,0.000284,0.052274,0
12,0.007779,0.000030,0.000003,0.050987,0.000277,0.000004,0.003448,0.062534,0
13,0.009784,0.000031,0.000003,0.057070,0.000269,0.000004,0.000217,0.067380,0
11,0.012451,0.000033,0.000003,0.054786,0.000267,0.000005,0.001272,0.068822,0
16,0.008710,0.000027,0.000003,0.012094,0.000262,0.000004,0.000260,0.021362,0
13,0.010464,0.000030,0.000003,0.021645,0.000268,0.000004,0.001779,0.034196,0
10,0.013164,0.000036,0.000004,0.090050,0.000323,0.000006,0.002095,0.105685,0
12,0.011591,0.000028,0.000003,0.015129,0.000259,0.000006,0.000655,0.027674,0
10,0.009847,0.000031,0.000004,0.054245,0.000241,0.000004,0.000245,0.064620,0
12,0.010420,0.000031,0.000004,0.008162,0.000232,0.000005,0.002340,0.021197,0
10,0.011864,0.000032,0.000003,0.054332,0.000235,0.000003,0.000317,0.066788,0
9,0.009988,0.000030,0.000003,0.054302,0.000274,0.000004,0.002122,0.066726,0
15,0.009607,0.000031,0.000003,0.037206,0.000376,0.000005,0.001870,0.049106,0
14,0.011846,0.000033,0.000003,0.010903,0.000273,0.000004,0.000225,0.023288,0
13,0.009864,0.000029,0.000004,0.021663,0.000282,0.000004,0.003543,0.035397,0
17,0.009511,0.000031,0.000003,0.037866,0.000278,0.000004,0.000265,0.047960,0
12,0.007573,0.000032,0.000003,0.055989,0.000285,0.000004,0.005290,0.069181,0
17,0.007026,0.000031,0.000003,0.038910,0.000272,0.000004,0.000246,0.046492,0
16,0.009085,0.000032,0.000004,0.017312,0.000285,0.000005,0.001675,0.028402,0
11,0.009631,0.000033,0.000006,0.055113,0.000308,0.000005,0.007978,0.073077,0
18,0.008927,0.000029,0.000002,0.012355,0.000266,0.000004,0.000254,0.021839,0
14,0.010209,0.000034,0.000003,0.016762,0.000293,0.000004,0.003389,0.030700,0
7,0.014019,0.000039,0.000003,0.087327,0.000347,0.000007,0.003644,0.105393,0
13,0.006214,0.000026,0.000003,0.048928,0.000245,0.000005,0.002538,0.057963,0
12,0.012068,0.000033,0.000003,0.052789,0.000256,0.000003,0.001226,0.066382,0
10,0.009843,0.000028,0.000003,0.047277,0.000277,0.000005,0.001979,0.059414,0
13,0.007148,0.000032,0.000003,0.057066,0.000255,0.000005,0.000700,0.065212,0
14,0.010612,0.000032,0.000003,0.055230,0.000257,0.000004,0.001636,0.067777,0
11,0.007826,0.000026,0.000003,0.058167,0.000252,0.000004,0.000330,0.066612,0
19,0.006744,0.000029,0.000003,0.011323,0.000297,0.000004,0.000274,0.018675,0
11,0.011502,0.000033,0.000004,0.059290,0.000259,0.000004,0.000261,0.071355,0
15,0.007740,0.000031,0.000004,0.054857,0.000283,0.000005,0.000215,0.063137,0
15,0.007917,0.000035,0.000003,0.009825,0.000261,0.000004,0.001802,0.019850,0
18,0.009223,0.000028,0.000003,0.037048,0.000289,0.000004,0.000246,0.046843,0
17,0.010128,0.000028,0.000003,0.037917,0.000292,0.000005,0.001669,0.050046,0
11,0.013091,0.000035,0.000005,0.090227,0.000371,0.000007,0.002111,0.105852,0
13,0.008154,0.000030,0.000003,0.050941,0.000269,0.000005,0.005243,0.064649,0
19,0.009818,0.000029,0.000003,0.011905,0.000232,0.000004,0.000236,0.022227,0
20,0.006863,0.000033,0.000003,0.037607,0.000253,0.000003,0.000269,0.045033,0
15,0.008028,0.000032,0.000004,0.052182,0.000262,0.000004,0.003431,0.063949,0
12,0.011868,0.000030,0.000003,0.052914,0.000271,0.000004,0.008046,0.073141,0
11,0.009632,0.000026,0.000003,0.048050,0.000264,0.000004,0.002157,0.060141,0
14,0.010700,0.000031,0.000004,0.047137,0.000258,0.000005,0.000707,0.058847,0
13,0.008341,0.000032,0.000004,0.056738,0.000255,0.000004,0.001181,0.066558,0
14,0.012074,0.000034,0.000003,0.055085,0.000258,0.000005,0.002619,0.070082,0
12,0.011169,0.000028,0.000003,0.052635,0.000237,0.000004,0.000328,0.064407,0
14,0.010382,0.000031,0.000003,0.010678,0.000232,0.000004,0.005325,0.026659,0
16,0.011845,0.000032,0.000003,0.041191,0.000236,0.000004,0.000243,0.053554,0
20,0.010721,0.000032,0.000003,0.011475,0.000250,0.000004,0.000262,0.022748,0
18,0.010301,0.000034,0.000003,0.029466,0.000269,0.000004,0.001657,0.041739,0
16,0.006790,0.000030,0.000003,0.045054,0.000239,0.000004,0.001582,0.053704,0
12,0.012607,0.000033,0.000004,0.054068,0.000253,0.000004,0.000251,0.067223,0
8,0.011795,0.000035,0.000003,0.079553,0.000347,0.000007,0.003642,0.095389,0
21,0.005762,0.000029,0.000002,0.004886,0.000255,0.000004,0.000224,0.011163,0
12,0.011545,0.000032,0.000003,0.015718,0.000286,0.000004,0.002412,0.030004,0
13,0.009598,0.000027,0.000003,0.013849,0.000270,0.000004,0.008038,0.031795,0
15,0.009777,0.000026,0.000003,0.016100,0.000247,0.000005,0.002779,0.028942,0
21,0.009161,0.000030,0.000002,0.035535,0.000297,0.000004,0.000273,0.045304,0
15,0.007264,0.000030,0.000003,0.018309,0.000262,0.000004,0.005181,0.031057,0
17,0.011838,0.000034,0.000003,0.022014,0.000396,0.000005,0.003294,0.037591,0
16,0.010270,0.000029,0.000003,0.047801,0.000401,0.000006,0.005012,0.063527,0
22,0.010256,0.000036,0.000003,0.014005,0.000275,0.000004,0.000272,0.024853,0
15,0.011166,0.000032,0.000004,0.052655,0.000254,0.000006,0.000684,0.064806,0
19,0.010178,0.000039,0.000003,0.041053,0.000326,0.000005,0.001691,0.053298,0
14,0.011155,0.000029,0.000003,0.056253,0.000258,0.000004,0.001244,0.068950,0
13,0.009312,0.000029,0.000002,0.056468,0.000279,0.000004,0.000342,0.066440,0
22,0.007790,0.000041,0.000004,0.043851,0.000272,0.000004,0.000254,0.052216,0
17,0.009643,0.000031,0.000003,0.058056,0.000273,0.000004,0.000213,0.068225,0
17,0.007951,0.000035,0.000003,0.009758,0.000295,0.000004,0.003459,0.021510,0
13,0.010244,0.000032,0.000003,0.055312,0.000241,0.000006,0.000241,0.066080,0
12,0.012115,0.000036,0.000004,0.091893,0.000316,0.000007,0.002101,0.106476,0
13,0.008099,0.000034,0.000003,0.051841,0.000265,0.000004,0.002351,0.062601,0
14,0.007422,0.000028,0.000015,0.052730,0.000269,0.000004,0.008029,0.068501,0
18,0.007441,0.000033,0.000004,0.012845,0.000267,0.000004,0.003425,0.024025,0
16,0.011505,0.000034,0.000003,0.055867,0.000262,0.000005,0.002730,0.070410,0
18,0.013727,0.000042,0.000004,0.012387,0.000374,0.000008,0.000322,0.026868,0
16,0.014114,0.000038,0.000003,0.049661,0.000269,0.000004,0.005181,0.069276,0
9,0.010211,0.000035,0.000005,0.073033,0.000303,0.000005,0.003175,0.086773,0
23,0.007460,0.000031,0.000003,0.040336,0.000286,0.000004,0.000268,0.048390,0
20,0.008533,0.000026,0.000003,0.036096,0.000259,0.000004,0.001544,0.046470,0
18,0.009937,0.000029,0.000003,0.052085,0.000263,0.000004,0.001782,0.064107,0
16,0.009058,0.000030,0.000004,0.050057,0.000250,0.000005,0.000666,0.060074,0
23,0.009265,0.000029,0.000002,0.037162,0.000255,0.000004,0.000230,0.046949,0
15,0.010004,0.000031,0.000003,0.050206,0.000262,0.000004,0.001337,0.061850,0
14,0.011497,0.000032,0.000003,0.050231,0.000269,0.000004,0.000328,0.062367,0
10,0.014328,0.000036,0.000004,0.013392,0.000344,0.000039,0.003511,0.031659,0
14,0.009626,0.000027,0.000003,0.053422,0.000247,0.000004,0.000227,0.063557,0
19,0.011052,0.000029,0.000003,0.015866,0.000256,0.000004,0.001954,0.029168,0
24,0.009577,0.000031,0.000003,0.013248,0.000249,0.000004,0.000241,0.023354,0
19,0.006558,0.000029,0.000003,0.044313,0.000258,0.000004,0.003236,0.054406,0
14,0.008988,0.000030,0.000003,0.055580,0.000280,0.000004,0.002076,0.066966,0
17,0.010244,0.000028,0.000003,0.042681,0.000240,0.000004,0.003028,0.056233,0
15,0.007298,0.000028,0.000002,0.047177,0.000277,0.000004,0.007830,0.062621,0
24,0.009903,0.000033,0.000003,0.039635,0.000251,0.000004,0.000264,0.050093,0
21,0.010076,0.000028,0.000003,0.038694,0.000256,0.000005,0.001647,0.050712,0
20,0.007752,0.000032,0.000003,0.010355,0.000261,0.000004,0.001868,0.020279,0
25,0.010750,0.000026,0.000003,0.008601,0.000227,0.000004,0.000235,0.019848,0
17,0.009708,0.000031,0.000003,0.051148,0.000267,0.000004,0.005037,0.066202,0
19,0.011144,0.000053,0.000005,0.074607,0.000321,0.000006,0.000329,0.086470,0
13,0.022441,0.000042,0.000004,0.086819,0.000472,0.000009,0.001978,0.111770,0
21,0.007729,0.000033,0.000004,0.015621,0.000268,0.000004,0.001977,0.025640,0
15,0.011443,0.000032,0.000003,0.023449,0.000276,0.000005,0.002515,0.037728,0
16,0.010851,0.000034,0.000003,0.055217,0.000282,0.000004,0.001481,0.067875,0
17,0.012262,0.000033,0.000003,0.063862,0.000326,0.000005,0.000667,0.077161,0
15,0.009803,0.000030,0.000004,0.058528,0.000264,0.000004,0.000333,0.068968,0
15,0.013224,0.000032,0.000004,0.051719,0.000246,0.000004,0.000256,0.065487,0
22,0.009096,0.000030,0.000003,0.039276,0.000300,0.000005,0.001752,0.050466,0
11,0.009596,0.000034,0.000003,0.064714,0.000282,0.000004,0.003013,0.077653,0
25,0.009705,0.000029,0.000002,0.047505,0.000275,0.000004,0.000372,0.057895,0
20,0.007669,0.000032,0.000004,0.051638,0.000269,0.000004,0.003397,0.063018,0
26,0.006481,0.000029,0.000003,0.043189,0.000254,0.000004,0.000250,0.050212,0
18,0.010869,0.000027,0.000003,0.057990,0.000322,0.000005,0.002767,0.071987,0
16,0.011649,0.000030,0.000003,0.015440,0.000261,0.000004,0.000324,0.027713,0
16,0.011065,0.000030,0.000003,0.052980,0.000346,0.000004,0.007628,0.072060,0
18,0.007748,0.000037,0.000003,0.050915,0.000241,0.000004,0.005035,0.063987,0
27,0.010940,0.000031,0.000003,0.012039,0.000268,0.000004,0.000265,0.023552,0
21,0.010788,0.000034,0.000003,0.014524,0.000276,0.000004,0.003408,0.029043,0
22,0.008780,0.000030,0.000003,0.049372,0.000259,0.000004,0.001675,0.060126,0
23,0.008594,0.000027,0.000003,0.035090,0.000272,0.000004,0.001549,0.045542,0
19,0.010477,0.000032,0.000003,0.018301,0.000244,0.000005,0.002882,0.031947,0
17,0.013044,0.000037,0.000003,0.011332,0.000271,0.000004,0.009210,0.033904,0
18,0.011838,0.000032,0.000005,0.054704,0.000253,0.000005,0.000653,0.067493,0
16,0.010561,0.000030,0.000003,0.057578,0.000268,0.000004,0.002492,0.070941,0
17,0.011251,0.000030,0.000003,0.057591,0.000305,0.000004,0.001305,0.070492,0
16,0.010843,0.000034,0.000004,0.054107,0.000239,0.000004,0.000255,0.065489,0
26,0.010216,0.000030,0.000003,0.044055,0.000281,0.000004,0.000284,0.054875,0
23,0.009891,0.000027,0.000003,0.007864,0.000240,0.000004,0.001571,0.019603,0
