sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,0.670180,0.000071,0.000007,0.067909,0.000352,0.000005,0.005298,0.743831
0,0.682801,0.000079,0.000009,0.053598,0.000549,0.000009,0.002049,0.739104
0,0.735106,0.000069,0.000008,0.013161,0.000512,0.000009,0.003609,0.752493
0,0.576809,0.000076,0.000013,0.192059,0.000439,0.000006,0.001711,0.771121
0,0.749330,0.000061,0.000008,0.021151,0.000615,0.000009,0.004560,0.775756
0,0.667391,0.000098,0.000013,0.127475,0.000573,0.000007,0.002093,0.797663
1,0.011327,0.000069,0.000006,0.023397,0.000342,0.000004,0.005386,0.040540
0,0.663052,0.000069,0.000009,0.133955,0.000484,0.000007,0.000378,0.797957
1,0.007281,0.000045,0.000005,0.026456,0.000367,0.000005,0.001788,0.035953
0,0.697123,0.000049,0.000008,0.107702,0.000408,0.000006,0.012950,0.818254
0,0.563244,0.000082,0.000011,0.261769,0.000568,0.000012,0.000569,0.826262
0,0.694630,0.000062,0.000008,0.124107,0.000537,0.000007,0.011028,0.830401
1,0.007083,0.000048,0.000004,0.023450,0.000379,0.000005,0.000228,0.031202
0,0.694249,0.000049,0.000007,0.129085,0.000447,0.000005,0.001216,0.825069
0,0.737200,0.000233,0.000016,0.085525,0.000568,0.000007,0.010753,0.834323
0,0.697205,0.000050,0.000008,0.143598,0.001061,0.000025,0.002621,0.844587
2,0.006485,0.000036,0.000003,0.037051,0.000336,0.000005,0.005031,0.048955
0,0.683590,0.000093,0.000013,0.174076,0.000662,0.000010,0.000486,0.858942
0,0.764789,0.000055,0.000008,0.088271,0.000452,0.000007,0.001068,0.854665
1,0.006982,0.000043,0.000005,0.026665,0.000311,0.000004,0.011770,0.045788
1,0.008668,0.000063,0.000006,0.028906,0.000416,0.000008,0.000301,0.038374
3,0.005757,0.000034,0.000003,0.009607,0.000342,0.000004,0.004541,0.020295
1,0.010209,0.000078,0.000006,0.018480,0.000703,0.000015,0.001780,0.031283
0,0.735948,0.000070,0.000008,0.142183,0.000731,0.000011,0.015389,0.894364
1,0.008481,0.000044,0.000005,0.125942,0.000461,0.000008,0.003978,0.138929
1,0.006849,0.000040,0.000006,0.091499,0.000459,0.000005,0.002042,0.100907
2,0.007165,0.000042,0.000003,0.081624,0.000323,0.000004,0.001696,0.090862
2,0.010029,0.000056,0.000006,0.011922,0.000388,0.000008,0.000899,0.023316
2,0.007951,0.000044,0.000005,0.027826,0.000416,0.000009,0.000318,0.036574
2,0.006081,0.000040,0.000005,0.078977,0.000344,0.000004,0.000198,0.085653
1,0.009654,0.000069,0.000009,0.154629,0.000540,0.000011,0.002355,0.167276
1,0.007616,0.000068,0.000005,0.089914,0.000341,0.000006,0.000983,0.098939
1,0.008442,0.000064,0.000008,0.143326,0.000432,0.000008,0.004141,0.156433
1,0.007439,0.000050,0.000005,0.088196,0.000381,0.000005,0.009726,0.105812
1,0.008938,0.000054,0.000006,0.023144,0.000435,0.000007,0.013944,0.046540
1,0.006713,0.000046,0.000007,0.091259,0.000382,0.000004,0.008026,0.106446
2,0.006850,0.000034,0.000005,0.075532,0.000307,0.000004,0.011669,0.094407
1,0.007423,0.000045,0.000004,0.102838,0.000393,0.000009,0.000904,0.111621
3,0.008991,0.000042,0.000005,0.040374,0.000386,0.000005,0.000280,0.050087
4,0.006934,0.000040,0.000004,0.102755,0.000474,0.000009,0.006330,0.116554
4,0.007915,0.000044,0.000004,0.015466,0.000333,0.000004,0.000233,0.024003
2,0.009021,0.000037,0.000005,0.103935,0.000360,0.000006,0.001985,0.115354
1,0.008155,0.000053,0.000005,0.149568,0.000440,0.000010,0.000236,0.158471
3,0.009966,0.000052,0.000005,0.103919,0.000349,0.000005,0.001823,0.116127
2,0.007233,0.000034,0.000004,0.076870,0.000337,0.000005,0.000895,0.085383
2,0.006738,0.000038,0.000003,0.078624,0.000330,0.000004,0.009997,0.095741
3,0.008075,0.000043,0.000004,0.130390,0.000547,0.000011,0.001215,0.140295
2,0.009737,0.000059,0.000005,0.016889,0.000344,0.000004,0.000205,0.027247
2,0.005918,0.000034,0.000009,0.087252,0.000360,0.000004,0.007878,0.101461
2,0.007083,0.000049,0.000004,0.095258,0.000370,0.000006,0.010236,0.113016
3,0.008527,0.000045,0.000004,0.025346,0.000343,0.000005,0.001061,0.035337
2,0.007504,0.000038,0.000004,0.078320,0.000326,0.000007,0.000838,0.087043
2,0.010599,0.000047,0.000005,0.153087,0.000436,0.000009,0.004139,0.168334
3,0.008078,0.000046,0.000004,0.154672,0.000398,0.000008,0.000324,0.163535
2,0.007156,0.000042,0.000005,0.126316,0.000371,0.000005,0.003004,0.136906
3,0.006900,0.000041,0.000004,0.090692,0.000384,0.000005,0.015390,0.113421
2,0.016276,0.000079,0.000009,0.134617,0.000457,0.000006,0.001266,0.152716
4,0.006462,0.000037,0.000004,0.012483,0.000343,0.000004,0.001279,0.020617
5,0.007714,0.000037,0.000003,0.094979,0.000402,0.000005,0.005900,0.109047
5,0.007686,0.000042,0.000004,0.091626,0.000367,0.000006,0.000242,0.099975
3,0.008846,0.000040,0.000006,0.041180,0.000402,0.000005,0.008900,0.059387
4,0.009807,0.000043,0.000007,0.097420,0.000325,0.000005,0.001967,0.109581
3,0.008296,0.000038,0.000004,0.112856,0.000417,0.000006,0.002070,0.123694
3,0.007158,0.000040,0.000005,0.090570,0.000361,0.000005,0.000215,0.098357
