sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,7.548869,0.000039,0.000006,0.023773,0.000302,0.000005,0.000374,7.573373
0,2.147779,0.000035,0.000005,0.029339,0.000279,0.000004,0.000610,2.178056
0,3.730112,0.000034,0.000004,0.022859,0.000266,0.000005,0.005127,3.758410
0,7.076227,0.000033,0.000004,0.023001,0.000279,0.000005,0.005795,7.105348
0,3.989470,0.000034,0.000004,0.007943,0.000254,0.000005,0.000697,3.998412
0,0.854070,0.000030,0.000005,0.026191,0.000271,0.000004,0.000543,0.881117
0,7.888655,0.000034,0.000004,0.009892,0.000263,0.000004,0.000592,7.899446
0,6.552988,0.000030,0.000005,0.032644,0.000357,0.000008,0.000828,6.586864
0,1.746548,0.000027,0.000005,0.010237,0.000257,0.000004,0.000753,1.757835
0,6.253917,0.000034,0.000004,0.006150,0.000241,0.000004,0.000942,6.261297
0,8.230961,0.000034,0.000004,0.025918,0.000291,0.000005,0.000661,8.257876
0,6.927232,0.000030,0.000004,0.007508,0.000246,0.000004,0.003728,6.938753
0,6.362314,0.000029,0.000004,0.022275,0.000249,0.000005,0.000286,6.385166
0,3.493922,0.000031,0.000004,0.008092,0.000241,0.000004,0.000950,3.503248
0,7.500305,0.000031,0.000005,0.034237,0.000271,0.000005,0.000814,7.535671
0,6.271609,0.000028,0.000004,0.012990,0.000478,0.000011,0.000601,6.285725
1,0.021693,0.000094,0.000010,0.017941,0.000576,0.000012,0.001948,0.042289
1,0.012783,0.000075,0.000010,0.052867,0.000580,0.000012,0.001049,0.067385
1,0.014094,0.000085,0.000009,0.046935,0.000620,0.000008,0.000595,0.062353
1,0.027741,0.000126,0.000016,0.098883,0.000691,0.000014,0.001390,0.128872
1,0.012030,0.000086,0.000012,0.218583,0.000737,0.000012,0.001225,0.232697
1,0.012713,0.000070,0.000006,0.313908,0.001362,0.000011,0.000751,0.328830
1,0.019587,0.000079,0.000007,0.285121,0.000932,0.000027,0.000807,0.306571
1,0.017444,0.000090,0.000012,0.322658,0.000965,0.000016,0.003344,0.344542
1,0.022640,0.000087,0.000011,0.325342,0.001526,0.000030,0.005982,0.355638
1,0.016610,0.000068,0.000006,0.329925,0.000664,0.000009,0.016298,0.363595
1,0.028753,0.000079,0.000007,0.327786,0.000659,0.000010,0.001746,0.359051
1,0.019396,0.000085,0.000010,0.403618,0.000856,0.000016,0.001889,0.425880
1,0.024511,0.000113,0.000014,0.344476,0.045032,0.000015,0.010402,0.424579
2,0.016829,0.000058,0.000005,0.090168,0.000745,0.000012,0.000713,0.108536
1,0.022000,0.000081,0.000009,0.397040,0.000972,0.000016,0.003400,0.423532
1,0.028210,0.000107,0.000014,0.409012,0.000852,0.000013,0.002205,0.440427
2,0.058266,0.000056,0.000006,0.330777,0.000717,0.000012,0.001096,0.390940
2,0.055639,0.000066,0.000005,0.391985,0.000720,0.000008,0.000471,0.448901
1,0.023202,0.000092,0.000013,0.427752,0.000743,0.000013,0.086725,0.538563
2,0.059451,0.000056,0.000009,0.111135,0.000551,0.000011,0.001458,0.172680
2,0.064445,0.000097,0.000011,0.416951,0.000637,0.000009,0.001999,0.484160
2,0.015609,0.000065,0.000006,0.399929,0.000660,0.000012,0.001268,0.417558
3,0.017835,0.000120,0.000013,0.096011,0.000531,0.000006,0.000503,0.115022
2,0.015719,0.000070,0.000007,0.093535,0.000518,0.000009,0.009157,0.119029
4,0.016941,0.000031,0.000003,0.070926,0.000513,0.000009,0.000633,0.089064
2,0.027921,0.000133,0.000020,0.455060,0.000682,0.000010,0.001354,0.485193
3,0.083903,0.000081,0.000006,0.074822,0.000800,0.000021,0.012649,0.172300
2,0.071780,0.000055,0.000006,0.346224,0.000397,0.000005,0.000793,0.419266
2,0.011925,0.000054,0.000008,0.397837,0.000633,0.000010,0.001516,0.411995
2,0.024312,0.000077,0.000008,0.507958,0.000844,0.000009,0.000821,0.534041
2,0.073996,0.000136,0.000014,0.337504,0.001446,0.000025,0.003250,0.416383
4,0.021971,0.000083,0.000005,0.083839,0.000742,0.000013,0.017948,0.124618
2,0.010752,0.000056,0.000005,0.418536,0.000586,0.000008,0.002332,0.432281
2,0.015122,0.000068,0.000006,0.364366,0.000615,0.000011,0.022976,0.403177
3,0.063212,0.000058,0.000007,0.416311,0.000664,0.000011,0.001065,0.481337
2,0.067541,0.000080,0.000009,0.495512,0.000718,0.000009,0.016094,0.579976
3,0.016069,0.000107,0.000013,0.390925,0.000705,0.000013,0.001672,0.409514
2,0.055789,0.000052,0.000006,0.536551,0.000627,0.000011,0.002495,0.595541
3,0.011372,0.000065,0.000005,0.037393,0.000248,0.000004,0.000964,0.050052
3,0.010607,0.000063,0.000006,0.415692,0.048854,0.000015,0.001424,0.476669
3,0.020048,0.000125,0.000018,0.387747,0.000810,0.000014,0.002304,0.411079
3,0.028949,0.000069,0.000008,0.480699,0.000664,0.000010,0.000462,0.510869
5,0.071358,0.000246,0.000027,0.410439,0.000538,0.000011,0.000646,0.483272
4,0.012518,0.000055,0.000006,0.089360,0.000557,0.000010,0.001583,0.104097
3,0.020673,0.000088,0.000007,0.382298,0.000598,0.000011,0.001478,0.405165
4,0.018369,0.000085,0.000007,0.099438,0.000504,0.000011,0.001154,0.119577
3,0.015702,0.000067,0.000006,0.376630,0.000509,0.000010,0.001557,0.394494
4,0.017157,0.000079,0.000008,0.079982,0.001249,0.000028,0.003436,0.101952
3,0.014944,0.000061,0.000004,0.408176,0.000507,0.000010,0.001379,0.425093
5,0.060531,0.000362,0.000018,0.309779,0.000686,0.000013,0.012789,0.384196
3,0.069288,0.000085,0.000006,0.334730,0.000494,0.000009,0.050030,0.454656
3,0.065989,0.000064,0.000006,0.396356,0.000678,0.000013,0.000741,0.463857
4,0.011736,0.000060,0.000008,0.373130,0.000599,0.000012,0.001817,0.387374
3,0.014386,0.000068,0.000005,0.359850,0.000601,0.000009,0.015649,0.390582
5,0.073181,0.000047,0.000006,0.020700,0.000619,0.000013,0.001570,0.096152
3,0.012420,0.000081,0.000007,0.369469,0.000571,0.000014,0.029895,0.412476
4,0.069708,0.000123,0.000015,0.044037,0.000542,0.000011,0.001404,0.115850
4,0.070004,0.000061,0.000008,0.391072,0.010807,0.000015,0.002037,0.474016
3,0.062017,0.000063,0.000005,0.419898,0.000626,0.000013,0.002593,0.485225
4,0.017007,0.000083,0.000008,0.413195,0.000582,0.000010,0.002658,0.433554
6,0.017631,0.000077,0.000008,0.304310,0.000519,0.000008,0.000577,0.323137
5,0.015246,0.000083,0.000006,0.113901,0.000441,0.000007,0.000795,0.130485
5,0.010383,0.000062,0.000004,0.082949,0.000623,0.000010,0.001633,0.095678
4,0.013784,0.000072,0.000007,0.477410,0.000594,0.000007,0.000424,0.492305
4,0.011902,0.000058,0.000006,0.166760,0.001318,0.000027,0.028092,0.208181
5,0.015637,0.000065,0.000007,0.393893,0.000790,0.000016,0.002178,0.412598
4,0.072585,0.000112,0.000012,0.098986,0.000797,0.000018,0.022674,0.195228
7,0.062187,0.000059,0.000005,0.093136,0.000521,0.000007,0.000712,0.156637
6,0.010653,0.000063,0.000007,0.086678,0.000495,0.000009,0.001224,0.099138
5,0.069168,0.000093,0.000007,0.090049,0.000787,0.000014,0.003849,0.163978
5,0.062532,0.000060,0.000005,0.432974,0.000678,0.000011,0.001155,0.497425
6,0.010570,0.000065,0.000005,0.015508,0.000527,0.000011,0.002811,0.029510
4,0.009419,0.000056,0.000005,0.401755,0.000865,0.000017,0.002057,0.414189
4,0.011184,0.000059,0.000006,0.399428,0.000530,0.000011,0.001597,0.412828
4,0.013004,0.000058,0.000006,0.393783,0.000920,0.000017,0.001056,0.408857
6,0.013681,0.000068,0.000004,0.467944,0.000562,0.000009,0.010362,0.492645
5,0.016106,0.000075,0.000006,0.022062,0.000614,0.000012,0.001891,0.040782
6,0.076209,0.000095,0.000009,0.400673,0.000514,0.000009,0.001453,0.478976
5,0.013930,0.000063,0.000005,0.392092,0.000533,0.000011,0.002031,0.408676
6,0.068290,0.000072,0.000006,0.022703,0.000635,0.000007,0.001575,0.093300
7,0.010716,0.000060,0.000005,0.090056,0.000516,0.000010,0.001156,0.102531
6,0.065648,0.000060,0.000007,0.019904,0.000597,0.000012,0.001905,0.088146
4,0.074416,0.000086,0.000009,0.405973,0.000537,0.000010,0.002232,0.483272
5,0.013943,0.000073,0.000005,0.390005,0.000597,0.000010,0.000407,0.405046
6,0.017109,0.000075,0.000009,0.397881,0.000542,0.000009,0.001483,0.417119
6,0.077000,0.000092,0.000010,0.325479,0.000554,0.000009,0.001555,0.404708
8,0.024451,0.000070,0.000006,0.370435,0.000443,0.000008,0.000574,0.395995
6,0.063818,0.000116,0.000010,0.309650,0.000486,0.000009,0.001133,0.375230
8,0.009073,0.000067,0.000010,0.082879,0.000808,0.000024,0.002021,0.094895
7,0.016398,0.000123,0.000018,0.076217,0.000493,0.000009,0.001905,0.095172
5,0.065379,0.000119,0.000015,0.413106,0.000741,0.000015,0.017190,0.496578
5,0.071093,0.001676,0.000022,0.335634,0.056691,0.000016,0.040086,0.505238
7,0.010546,0.000065,0.000007,0.484988,0.000694,0.000017,0.002062,0.498386
7,0.012597,0.000093,0.000009,0.310386,0.000250,0.000004,0.057941,0.381292
7,0.070054,0.000070,0.000008,0.113327,0.000664,0.000016,0.001545,0.185695
8,0.010768,0.000063,0.000006,0.094171,0.000832,0.000029,0.003514,0.109395
7,0.062220,0.000061,0.000006,0.428755,0.000564,0.000009,0.004841,0.496466
5,0.010384,0.000059,0.000005,0.466936,0.000593,0.000011,0.000789,0.478784
5,0.020236,0.000102,0.000011,0.465809,0.000656,0.000012,0.002332,0.489168
8,0.011809,0.000094,0.000011,0.105386,0.000708,0.000012,0.001537,0.119566
8,0.011885,0.000064,0.000006,0.022884,0.049755,0.000029,0.035091,0.119734
8,0.072272,0.000057,0.000005,0.040780,0.000678,0.000013,0.001430,0.115247
6,0.014605,0.000074,0.000007,0.363638,0.000491,0.000009,0.000402,0.379234
9,0.010519,0.000067,0.000007,0.303599,0.000757,0.000021,0.002508,0.317494
7,0.062273,0.000120,0.000013,0.442026,0.000554,0.000008,0.001984,0.506991
5,0.071757,0.000118,0.000012,0.413475,0.000706,0.000014,0.003469,0.489560
9,0.014239,0.000063,0.000005,0.411163,0.000586,0.000011,0.000555,0.426626
7,0.008439,0.000052,0.000005,0.404065,0.000509,0.000008,0.001276,0.414366
7,0.071051,0.000061,0.000006,0.430033,0.000681,0.000012,0.049720,0.551589
6,0.011440,0.000085,0.000010,0.387886,0.000515,0.000011,0.071489,0.471448
6,0.013411,0.000065,0.000005,0.317309,0.000585,0.000010,0.001733,0.333137
6,0.079733,0.000125,0.000022,0.392646,0.000636,0.000012,0.023060,0.496248
8,0.051033,0.000061,0.000005,0.346102,0.000453,0.000007,0.050676,0.448346
9,0.070677,0.000073,0.000009,0.296854,0.000497,0.000009,0.001110,0.369236
6,0.016855,0.000082,0.000014,0.160700,0.000720,0.000014,0.003655,0.182055
9,0.068690,0.000117,0.000011,0.397732,0.000645,0.000011,0.002354,0.469569
6,0.017391,0.000059,0.000005,0.387267,0.000555,0.000008,0.003518,0.408824
9,0.014109,0.000066,0.000005,0.311930,0.000498,0.000009,0.009927,0.336552
7,0.070945,0.000086,0.000011,0.095739,0.000631,0.000014,0.000788,0.168225
7,0.010600,0.000059,0.000007,0.388416,0.000545,0.000007,0.000506,0.400145
9,0.013865,0.000076,0.000007,0.413925,0.001010,0.000015,0.002275,0.431183
10,0.065175,0.000085,0.000009,0.325481,0.000604,0.000014,0.001749,0.393129
8,0.014875,0.000053,0.000006,0.387295,0.000520,0.000008,0.001653,0.404421
8,0.022367,0.000044,0.000005,0.081918,0.000875,0.000015,0.001237,0.106470
8,0.065767,0.000064,0.000005,0.402309,0.000788,0.000008,0.001359,0.470309
9,0.022493,0.000113,0.000019,0.078929,0.000581,0.000012,0.002615,0.104777
10,0.071167,0.000057,0.000005,0.407402,0.000579,0.000008,0.001017,0.480243
7,0.023801,0.000079,0.000009,0.309194,0.000665,0.000012,0.071087,0.404860
8,0.025876,0.000059,0.000006,0.383117,0.000613,0.000013,0.001369,0.411061
9,0.009564,0.000061,0.000005,0.330579,0.000569,0.000009,0.005319,0.346123
7,0.025903,0.000096,0.000015,0.313788,0.000523,0.000012,0.067281,0.407632
10,0.059549,0.000051,0.000005,0.318811,0.000505,0.000009,0.010479,0.389420
7,0.070871,0.000124,0.000013,0.333735,0.000527,0.000011,0.002030,0.407324
10,0.011690,0.000060,0.000006,0.086176,0.000447,0.000007,0.002162,0.100555
7,0.015296,0.000075,0.000006,0.477094,0.000598,0.000011,0.002607,0.495696
8,0.011963,0.000060,0.000005,0.014141,0.000582,0.000011,0.073040,0.099818
10,0.015813,0.000074,0.000008,0.490505,0.000591,0.000012,0.001357,0.508370
8,0.020777,0.000073,0.000006,0.372856,0.001319,0.000035,0.001438,0.396521
10,0.015899,0.000055,0.000005,0.478591,0.000479,0.000006,0.001928,0.496974
10,0.072206,0.000082,0.000010,0.389087,0.001122,0.000023,0.003622,0.466162
11,0.066304,0.000061,0.000008,0.396746,0.000525,0.000010,0.001301,0.464967
11,0.015931,0.000048,0.000007,0.072527,0.000511,0.000012,0.001899,0.090943
9,0.013734,0.000063,0.000006,0.381212,0.000897,0.000012,0.000929,0.396862
11,0.013387,0.000056,0.000005,0.304166,0.000546,0.000008,0.000726,0.318901
11,0.018182,0.000086,0.000007,0.025889,0.000269,0.000004,0.000566,0.045006
12,0.013558,0.000065,0.000005,0.077296,0.000565,0.000008,0.002171,0.093681
9,0.014552,0.000057,0.000006,0.391222,0.000546,0.000010,0.001255,0.407657
9,0.074215,0.000130,0.000011,0.325751,0.000590,0.000013,0.001553,0.402270
8,0.016885,0.000086,0.000008,0.386533,0.000810,0.000009,0.020608,0.424974
10,0.014504,0.000054,0.000007,0.486881,0.000568,0.000010,0.001635,0.503670
10,0.069442,0.000062,0.000007,0.038266,0.000438,0.000009,0.001200,0.109433
11,0.013326,0.000068,0.000008,0.311530,0.000358,0.000006,0.000817,0.326117
11,0.077799,0.000064,0.000007,0.328822,0.000574,0.000012,0.009174,0.416462
11,0.020803,0.000101,0.000014,0.379169,0.000529,0.000006,0.002873,0.403508
12,0.013315,0.000061,0.000007,0.294771,0.000518,0.000015,0.001326,0.310027
8,0.018179,0.000056,0.000005,0.402753,0.000543,0.000010,0.001803,0.423362
8,0.017668,0.000064,0.000006,0.405742,0.001117,0.000024,0.007025,0.431666
9,0.022120,0.000065,0.000005,0.467511,0.000544,0.000012,0.000455,0.490718
11,0.070206,0.000077,0.000008,0.094310,0.000645,0.000011,0.001709,0.166975
10,0.067778,0.000068,0.000006,0.319257,0.000705,0.000015,0.000981,0.388823
9,0.030551,0.000065,0.000008,0.458730,0.000759,0.000009,0.025121,0.515272
12,0.011128,0.000059,0.000007,0.323403,0.001060,0.000030,0.001586,0.337281
13,0.013456,0.000055,0.000006,0.402323,0.000561,0.000009,0.001910,0.418329
12,0.079230,0.000061,0.000006,0.413587,0.000875,0.000011,0.000636,0.494413
10,0.015154,0.000058,0.000005,0.396461,0.000522,0.000008,0.000990,0.413205
11,0.074693,0.000063,0.000006,0.314238,0.000876,0.000013,0.002001,0.391931
9,0.031693,0.000072,0.000005,0.382933,0.000543,0.000007,0.014910,0.430177
12,0.011053,0.000057,0.000005,0.320934,0.000872,0.000024,0.065471,0.398434
12,0.013166,0.000059,0.000007,0.389460,0.000558,0.000009,0.000992,0.404260
11,0.060070,0.000055,0.000007,0.107491,0.000562,0.000012,0.001353,0.169559
10,0.023372,0.000069,0.000006,0.279838,0.000824,0.000033,0.000594,0.304742
13,0.018868,0.000058,0.000005,0.372745,0.000600,0.000013,0.001729,0.394031
9,0.011516,0.000060,0.000006,0.322142,0.000536,0.000012,0.002170,0.336451
9,0.076210,0.000062,0.000005,0.337307,0.000804,0.000011,0.002233,0.416666
