sample_idx,h5_read,crop_timestamps,pad_timestamps,fill_missing,subset_sample,ndvi,normalize,total
0,2.723724,0.000033,0.000004,0.038092,0.000272,0.000005,0.001023,2.763157
0,12.911205,0.000053,0.000006,0.022138,0.000374,0.000004,0.000334,12.934120
0,3.817237,0.000036,0.000005,0.029145,0.000278,0.000004,0.000452,3.847160
0,13.428127,0.000030,0.000004,0.020346,0.000258,0.000005,0.005586,13.454361
0,13.313760,0.000035,0.000004,0.023957,0.000276,0.000005,0.002680,13.340720
0,13.720837,0.000032,0.000004,0.026732,0.000272,0.000004,0.004087,13.751972
0,10.434918,0.000033,0.000004,0.020812,0.000257,0.000004,0.001247,10.457279
0,8.820082,0.000039,0.000005,0.033883,0.000304,0.000004,0.001050,8.855372
0,8.796282,0.000034,0.000005,0.035637,0.000286,0.000005,0.000693,8.832945
0,11.360145,0.000033,0.000004,0.023940,0.000278,0.000004,0.004402,11.388812
1,0.006286,0.000043,0.000007,0.015953,0.000429,0.000009,0.000554,0.023287
1,0.008410,0.000064,0.000006,0.024651,0.000269,0.000004,0.000172,0.033577
1,0.006925,0.000042,0.000005,0.019304,0.000321,0.000006,0.001921,0.028530
1,0.004874,0.000033,0.000003,0.089092,0.000565,0.000014,0.002355,0.096950
1,0.006592,0.000037,0.000005,0.078022,0.000272,0.000005,0.002757,0.087695
1,0.006329,0.000039,0.000004,0.077066,0.000296,0.000005,0.007930,0.091673
1,0.006837,0.000039,0.000006,0.078052,0.000268,0.000004,0.003825,0.089037
1,0.006933,0.000043,0.000004,0.081938,0.000355,0.000005,0.001125,0.090408
1,0.007093,0.000044,0.000004,0.068890,0.000268,0.000004,0.000670,0.076977
1,0.008703,0.000069,0.000018,0.062291,0.000265,0.000004,0.004045,0.075400
0,13.886338,0.000035,0.000007,0.048569,0.000306,0.000005,0.002040,13.937304
0,13.909824,0.000036,0.000006,0.037518,0.000266,0.000005,0.006163,13.953823
2,0.003924,0.000024,0.000004,0.009822,0.000237,0.000004,0.000327,0.014345
0,13.998018,0.000035,0.000005,0.013984,0.000311,0.000005,0.000343,14.012704
0,13.997258,0.000035,0.000004,0.054593,0.000445,0.000008,0.000462,14.052809
2,0.008451,0.000031,0.000003,0.030536,0.000307,0.000004,0.000187,0.039521
2,0.007200,0.000045,0.000005,0.025122,0.000429,0.000008,0.011405,0.044225
2,0.013071,0.000062,0.000007,0.035687,0.000546,0.000006,0.001983,0.051372
2,0.007605,0.000045,0.000006,0.035490,0.000380,0.000006,0.007889,0.051428
0,14.073014,0.000034,0.000005,0.086060,0.000419,0.000006,0.001563,14.161108
2,0.006962,0.000040,0.000004,0.091143,0.000302,0.000005,0.002564,0.101026
2,0.008489,0.000041,0.000005,0.084724,0.000309,0.000004,0.003677,0.097257
3,0.008773,0.000036,0.000006,0.012602,0.000271,0.000004,0.000375,0.022071
2,0.008174,0.000048,0.000004,0.093797,0.000270,0.000004,0.004068,0.106370
1,0.017209,0.000070,0.000008,0.084205,0.000287,0.000004,0.002039,0.103827
2,0.012409,0.000060,0.000007,0.110169,0.000313,0.000007,0.001262,0.124232
2,0.015869,0.000108,0.000013,0.105219,0.000283,0.000007,0.000857,0.122360
0,14.119504,0.000046,0.000007,0.086912,0.000310,0.000005,0.008000,14.214789
1,0.008499,0.000050,0.000006,0.079924,0.000248,0.000005,0.004366,0.093104
1,0.004315,0.000029,0.000003,0.005660,0.000225,0.000004,0.000181,0.010420
3,0.010696,0.000030,0.000002,0.010387,0.000269,0.000004,0.000168,0.021559
3,0.005841,0.000033,0.000003,0.017430,0.000350,0.000005,0.008361,0.032027
3,0.007505,0.000041,0.000005,0.026129,0.000307,0.000005,0.001284,0.035278
1,0.004559,0.000032,0.000004,0.071438,0.000303,0.000004,0.000348,0.076691
3,0.006305,0.000039,0.000003,0.049142,0.000231,0.000004,0.003560,0.059288
1,0.009214,0.000036,0.000004,0.006243,0.000266,0.000004,0.000848,0.016619
3,0.005940,0.000035,0.000003,0.035353,0.000219,0.000004,0.001155,0.042712
3,0.004317,0.000025,0.000002,0.021194,0.000296,0.000004,0.002095,0.027938
4,0.004210,0.000028,0.000004,0.023072,0.000219,0.000004,0.000327,0.027866
3,0.003728,0.000026,0.000003,0.004711,0.000212,0.000004,0.003205,0.011890
2,0.005097,0.000028,0.000003,0.024841,0.000217,0.000004,0.001795,0.031986
3,0.005540,0.000028,0.000003,0.009729,0.000213,0.000004,0.000881,0.016402
3,0.004485,0.000027,0.000002,0.021824,0.000214,0.000004,0.000548,0.027106
1,0.003674,0.000026,0.000003,0.008647,0.000207,0.000004,0.004869,0.017434
2,0.005409,0.000028,0.000002,0.025856,0.000245,0.000004,0.004302,0.035850
4,0.004314,0.000028,0.000002,0.004468,0.000200,0.000004,0.000169,0.009188
